,col,,
5503,384,,
5504,895.5,,
5505,1515,,
5506,2110,,
5507,2615,,
5508,3020,,
5509,3305,,
5510,3325,,
5511,3190,,
5512,2560,,
5513,1605,,
5514,778,,
5515,210.5,,
5516,7.5,,
5517,0,,
5518,0,,
5519,0,,
5520,0,,
5521,0,,
5522,0,,
5523,0,,
5524,0.5,,
5525,0.5,,
5526,40,,
5527,323,,
5528,821.5,,
5529,1380,,
5530,1760.5,,
5531,2750,,
5532,3360,,
5533,3785,,
5534,3980,,
5535,3650,,
5536,2895,,
5537,2025,,
5538,1097,,
5539,284,,
5540,5.5,,
5541,22,,
5542,0.5,,
5543,0,,
5544,0,,
5545,0,,
5546,0,,
5547,0,,
5548,0,,
5549,0,,
5550,54,,
5551,448,,
5552,1179,,
5553,2335,,
5554,2840.5,,
5555,3640,,
5556,3665,,
5557,3575,,
5558,3182.5,,
5559,2825,,
5560,2170,,
5561,1395,,
5562,717,,
5563,176,,
5564,5,,
5565,2,,
5566,0.5,,
5567,0,,
5568,0,,
5569,0,,
5570,0,,
5571,0.5,,
5572,0,,
5573,0.5,,
5574,139.5,,
5575,493.5,,
5576,1261,,
5577,2245,,
5578,3055,,
5579,3855,,
5580,4655,,
5581,5195,,
5582,5103.5,,
5583,5120,,
5584,4300,,
5585,3090,,
5586,1650,,
5587,419,,
5588,7,,
5589,2,,
5590,0.5,,
5591,0,,
5592,0,,
5593,0,,
5594,1,,
5595,0,,
5596,1,,
5597,0.5,,
5598,73,,
5599,499,,
5600,1200,,
5601,1925,,
5602,2762,,
5603,3180,,
5604,3210,,
5605,3335,,
5606,3832.5,,
5607,2885,,
5608,2150,,
5609,1490,,
5610,736.5,,
5611,171,,
5612,2.5,,
5613,2,,
5614,0.5,,
5615,0,,
5616,0,,
5617,0,,
5618,0,,
5619,0,,
5620,0,,
5621,0,,
5622,42,,
5623,471,,
5624,1125,,
5625,2195,,
5626,2779,,
5627,3890,,
5628,4470,,
5629,4475,,
5630,4011.5,,
5631,3430,,
5632,2690,,
5633,1860,,
5634,1149,,
5635,361,,
5636,8,,
5637,16.5,,
5638,0.5,,
5639,0,,
5640,0,,
5641,0,,
5642,1,,
5643,0,,
5644,1,,
5645,0.5,,
5646,167.5,,
5647,1090.5,,
5648,2073,,
5649,3890,,
5650,4276.5,,
5651,5345,,
5652,5440,,
5653,5110,,
5654,4094.5,,
5655,3445,,
5656,2140,,
5657,1245,,
5658,711.5,,
5659,192,,
5660,6.5,,
5661,9.5,,
5662,2,,
5663,0,,
5664,0,,
5665,0,,
5666,0,,
5667,0,,
5668,0,,
5669,0,,
5670,145.5,,
5671,1135.5,,
5672,2690,,
5673,4245,,
5674,4806.5,,
5675,6000,,
5676,6185,,
5677,6300,,
5678,5905,,
5679,5400,,
5680,4400,,
5681,2975,,
5682,1515,,
5683,382,,
5684,5,,
5685,12.5,,
5686,1.5,,
5687,0,,
5688,0,,
5689,0,,
5690,0.5,,
5691,0.5,,
5692,1,,
5693,1,,
5694,41,,
5695,395,,
5696,832.5,,
5697,1045,,
5698,932.5,,
5699,1130,,
5700,1130,,
5701,1270,,
5702,1330,,
5703,1170,,
5704,969.5,,
5705,668.75,,
5706,348.5,,
5707,55.5,,
5708,2,,
5709,3.5,,
5710,0,,
5711,0,,
5712,0,,
5713,0,,
5714,0,,
5715,0,,
5716,0,,
5717,0.5,,
5718,50,,
5719,490.5,,
5720,1395,,
5721,2380,,
5722,3130,,
5723,3350,,
5724,3400,,
5725,3250,,
5726,2930,,
5727,2560,,
5728,2020,,
5729,1235,,
5730,532.5,,
5731,88,,
5732,3,,
5733,5,,
5734,1,,
5735,0,,
5736,0,,
5737,0,,
5738,0.5,,
5739,0,,
5740,0,,
5741,0.5,,
5742,30.5,,
5743,382,,
5744,1029.5,,
5745,1860,,
5746,2622.5,,
5747,2835,,
5748,3170,,
5749,3500,,
5750,3961,,
5751,3320,,
5752,2660,,
5753,1645,,
5754,654,,
5755,105,,
5756,4,,
5757,4,,
5758,0.5,,
5759,0,,
5760,0,,
5761,0,,
5762,0,,
5763,0,,
5764,0,,
5765,0,,
5766,7.5,,
5767,227.5,,
5768,865,,
5769,1740,,
5770,2397,,
5771,3945,,
5772,4635,,
5773,4805,,
5774,4127,,
5775,4395,,
5776,3570,,
5777,2640,,
5778,1307.5,,
5779,228.5,,
5780,4,,
5781,4,,
5782,0.5,,
5783,0,,
5784,0,,
5785,0,,
5786,0,,
5787,0,,
5788,0,,
5789,0,,
5790,79.5,,
5791,836.5,,
5792,1677.5,,
5793,3295,,
5794,4374,,
5795,5710,,
5796,6030,,
5797,5915,,
5798,5223,,
5799,4480,,
5800,3360,,
5801,2075,,
5802,1043.5,,
5803,222,,
5804,9.5,,
5805,4,,
5806,2,,
5807,0,,
5808,0,,
5809,0,,
5810,0.5,,
5811,0,,
5812,0.5,,
5813,0,,
5814,67,,
5815,896,,
5816,1995.5,,
5817,4080,,
5818,5015,,
5819,6595,,
5820,6900,,
5821,6775,,
5822,6188.75,,
5823,5280,,
5824,4085,,
5825,2590,,
5826,1209,,
5827,199,,
5828,5.5,,
5829,3.5,,
5830,1.5,,
5831,0,,
5832,0,,
5833,0,,
5834,0,,
5835,0,,
5836,0.5,,
5837,0.5,,
5838,65,,
5839,779,,
5840,1925,,
5841,3195,,
5842,3971,,
5843,5605,,
5844,6175,,
5845,6300,,
5846,5487,,
5847,4925,,
5848,3715,,
5849,2285,,
5850,938.5,,
5851,118,,
5852,1,,
5853,1.5,,
5854,0,,
5855,0,,
5856,0,,
5857,0,,
5858,0,,
5859,0,,
5860,0,,
5861,0,,
5862,49,,
5863,659.5,,
5864,1805,,
5865,3165,,
5866,4445,,
5867,5580,,
5868,6245,,
5869,6575,,
5870,6090,,
5871,4950,,
5872,3610,,
5873,2085,,
5874,782.5,,
5875,81,,
5876,1,,
5877,1,,
5878,0,,
5879,0,,
5880,0,,
5881,0,,
5882,0,,
5883,0,,
5884,0,,
5885,0,,
5886,52,,
5887,591,,
5888,1455,,
5889,2540,,
5890,2991,,
5891,4470,,
5892,4775,,
5893,4615,,
5894,3937.5,,
5895,3655,,
5896,2670,,
5897,1590,,
5898,616,,
5899,75,,
5900,3,,
5901,0,,
5902,0,,
5903,0,,
5904,0,,
5905,0,,
5906,0,,
5907,0,,
5908,0,,
5909,0,,
5910,9,,
5911,266.5,,
5912,765,,
5913,1840,,
5914,2665,,
5915,3155,,
5916,3470,,
5917,3700,,
5918,3585,,
5919,3100,,
5920,2295,,
5921,1415,,
5922,627,,
5923,86,,
5924,2,,
5925,0.5,,
5926,0,,
5927,0,,
5928,0,,
5929,0,,
5930,0,,
5931,0,,
5932,0.5,,
5933,1,,
5934,17,,
5935,497,,
5936,1610,,
5937,3015,,
5938,4310,,
5939,4880,,
5940,5110,,
5941,4930,,
5942,4685,,
5943,4160,,
5944,3220,,
5945,2155,,
5946,972.5,,
5947,117.5,,
5948,2,,
5949,0.5,,
5950,0,,
5951,0,,
5952,0,,
5953,0,,
5954,0,,
5955,0,,
5956,0,,
5957,0,,
5958,28,,
5959,730.5,,
5960,1970,,
5961,3085,,
5962,3524,,
5963,4350,,
5964,4195,,
5965,3685,,
5966,3162,,
5967,2600,,
5968,1835,,
5969,1195,,
5970,512.5,,
5971,56.5,,
5972,3,,
5973,1,,
5974,0,,
5975,0,,
5976,0,,
5977,0,,
5978,0,,
5979,0,,
5980,0,,
5981,0,,
5982,37.5,,
5983,836.5,,
5984,2305,,
5985,3750,,
5986,4195,,
5987,5350,,
5988,5410,,
5989,5330,,
5990,4771.5,,
5991,4240,,
5992,3435,,
5993,2235,,
5994,856,,
5995,68,,
5996,4,,
5997,1,,
5998,0,,
5999,0,,
6000,0,,
6001,0,,
6002,0,,
6003,0,,
6004,0.5,,
6005,0.5,,
6006,11,,
6007,248,,
6008,840.5,,
6009,1495,,
6010,1681.5,,
6011,2395,,
6012,2635,,
6013,2800,,
6014,2740,,
6015,2275,,
6016,1620,,
6017,976,,
6018,348.5,,
6019,32,,
6020,2.5,,
6021,0,,
6022,0,,
6023,0,,
6024,0,,
6025,0,,
6026,0,,
6027,0,,
6028,0.5,,
6029,0,,
6030,7,,
6031,1614.5525,,
6032,1295,,
6033,2365,,
6034,2881,,
6035,4500,,
6036,5195,,
6037,5200,,
6038,4930,,
6039,4230,,
6040,3115,,
6041,1770,,
6042,608,,
6043,38,,
6044,1.5,,
6045,1,,
6046,0,,
6047,0,,
6048,0,,
6049,0,,
6050,0,,
6051,0,,
6052,0,,
6053,1,,
6054,5,,
6055,357,,
6056,1266.5,,
6057,2555,,
6058,2963.5,,
6059,4000,,
6060,4760,,
6061,4795,,
6062,3547,,
6063,3520,,
6064,2615,,
6065,1450,,
6066,456,,
6067,17,,
6068,2.5,,
6069,0,,
6070,0,,
6071,0,,
6072,0,,
6073,0,,
6074,0,,
6075,0,,
6076,0,,
6077,0,,
6078,6.5,,
6079,264.5,,
6080,956.5,,
6081,1785,,
6082,1867,,
6083,2790,,
6084,3025,,
6085,3005,,
6086,2368,,
6087,2615,,
6088,1890,,
6089,1040,,
6090,292.5,,
6091,8,,
6092,1,,
6093,1,,
6094,0,,
6095,0,,
6096,0,,
6097,0,,
6098,0,,
6099,0,,
6100,0,,
6101,0,,
6102,1.5,,
6103,233,,
6104,859,,
6105,1690,,
6106,2080.5,,
6107,3390,,
6108,3925,,
6109,4120,,
6110,3260,,
6111,3112.5,,
6112,2625,,
6113,1898.5,,
6114,1086,,
6115,396,,
6116,62,,
6117,0,,
6118,0,,
6119,0,,
6120,0,,
6121,0,,
6122,0,,
6123,0,,
6124,0,,
6125,0,,
6126,54.5,,
6127,618,,
6128,1664.5,,
6129,3760,,
6130,4497,,
6131,6090,,
6132,6235,,
6133,6080,,
6134,5256.5,,
6135,4305,,
6136,2950,,
6137,1590,,
6138,491.5,,
6139,17.5,,
6140,3.5,,
6141,1.5,,
6142,0,,
6143,0,,
6144,0,,
6145,0,,
6146,0,,
6147,0,,
6148,0,,
6149,0,,
6150,4,,
6151,286,,
6152,1060.5,,
6153,2085,,
6154,2553,,
6155,3685,,
6156,3690,,
6157,3445,,
6158,3308,,
6159,3350,,
6160,2475,,
6161,1580,,
6162,540,,
6163,17,,
6164,3,,
6165,0.5,,
6166,0,,
6167,0,,
6168,0,,
6169,0,,
6170,0,,
6171,0,,
6172,0,,
6173,0,,
6174,8,,
6175,498.5,,
6176,1705,,
6177,3090,,
6178,4300,,
6179,4850,,
6180,5155,,
6181,4755,,
6182,3952.5,,
6183,3210,,
6184,2240,,
6185,1166.5,,
6186,305,,
6187,7.5,,
6188,3.5,,
6189,0.5,,
6190,0,,
6191,0,,
6192,0,,
6193,0,,
6194,0,,
6195,0,,
6196,0,,
6197,0,,
6198,1,,
6199,188.5,,
6200,814,,
6201,1525,,
6202,2192.5,,
6203,3360,,
6204,4100,,
6205,3339,,
6206,3186,,
6207,2699,,
6208,1959,,
6209,1232,,
6210,616.5,,
6211,184,,
6212,17,,
6213,0,,
6214,0,,
6215,0,,
6216,0,,
6217,0,,
6218,0,,
6219,0,,
6220,0,,
6221,0,,
6222,17.5,,
6223,154.5,,
6224,747,,
6225,1673.75,,
6226,2730,,
6227,3845,,
6228,4405,,
6229,4440,,
6230,3912,,
6231,4135,,
6232,3370,,
6233,2080,,
6234,616.5,,
6235,9.5,,
6236,0.5,,
6237,0.5,,
6238,0,,
6239,0,,
6240,0,,
6241,0,,
6242,0,,
6243,0,,
6244,0.5,,
6245,0.5,,
6246,1,,
6247,79.5,,
6248,450,,
6249,1285,,
6250,2036.5,,
6251,3625,,
6252,4415,,
6253,3915,,
6254,3355,,
6255,2800,,
6256,2240,,
6257,1242.5,,
6258,272.5,,
6259,3.5,,
6260,1.5,,
6261,0.5,,
6262,0,,
6263,0,,
6264,0,,
6265,0,,
6266,0,,
6267,0,,
6268,0,,
6269,0,,
6270,1.5,,
6271,287.5,,
6272,980,,
6273,2240,,
6274,2649,,
6275,3625,,
6276,3775,,
6277,3795,,
6278,3695,,
6279,2840,,
6280,1930,,
6281,943.5,,
6282,212,,
6283,2.5,,
6284,1.5,,
6285,0.5,,
6286,0,,
6287,0,,
6288,0,,
6289,0,,
6290,0,,
6291,0,,
6292,0,,
6293,0,,
6294,0,,
6295,110,,
6296,487.5,,
6297,1185,,
6298,1184.5,,
6299,1845,,
6300,1605,,
6301,1530,,
6302,1444.5,,
6303,1340,,
6304,755.5,,
6305,328.5,,
6306,76.25,,
6307,0.5,,
6308,0,,
6309,0,,
6310,0,,
6311,0,,
6312,0,,
6313,0,,
6314,0,,
6315,0,,
6316,0,,
6317,0,,
6318,0,,
6319,374.5,,
6320,1770,,
6321,3335,,
6322,3696,,
6323,5000,,
6324,5050,,
6325,4770,,
6326,4198,,
6327,4030,,
6328,2985,,
6329,1675,,
6330,412.5,,
6331,5.5,,
6332,3,,
6333,1.5,,
6334,0,,
6335,0,,
6336,0,,
6337,0,,
6338,0,,
6339,0,,
6340,0,,
6341,0,,
6342,0,,
6343,96.5,,
6344,585.5,,
6345,857.5,,
6346,1300,,
6347,1460,,
6348,1760,,
6349,1800,,
6350,1442,,
6351,1395,,
6352,967.5,,
6353,478,,
6354,96.5,,
6355,2,,
6356,0.5,,
6357,0,,
6358,0,,
6359,0,,
6360,0,,
6361,0,,
6362,0,,
6363,0,,
6364,0,,
6365,0,,
6366,0,,
6367,39.5,,
6368,301.5,,
6369,891.5,,
6370,1426,,
6371,3445,,
6372,4670,,
6373,5155,,
6374,4704.5,,
6375,4660,,
6376,3415,,
6377,1930,,
6378,446,,
6379,7,,
6380,6,,
6381,2,,
6382,0,,
6383,0,,
6384,0,,
6385,0,,
6386,0,,
6387,0,,
6388,0,,
6389,0,,
6390,1,,
6391,474.5,,
6392,1561.5,,
6393,3880,,
6394,4556,,
6395,6455,,
6396,6685,,
6397,6190.5,,
6398,5659.5,,
6399,4815,,
6400,3535,,
6401,1985,,
6402,289.5,,
6403,5,,
6404,3.5,,
6405,1.5,,
6406,0,,
6407,0,,
6408,0,,
6409,0,,
6410,0,,
6411,0,,
6412,0.5,,
6413,0.5,,
6414,0.5,,
6415,413,,
6416,1980,,
6417,3790,,
6418,5300,,
6419,6375,,
6420,6820,,
6421,6795,,
6422,6295,,
6423,5085,,
6424,3530,,
6425,1750,,
6426,316.5,,
6427,6,,
6428,4.5,,
6429,3.5,,
6430,0,,
6431,0,,
6432,0,,
6433,0,,
6434,0,,
6435,0,,
6436,0,,
6437,0,,
6438,0,,
6439,361.5,,
6440,1568.5,,
6441,3095,,
6442,4665,,
6443,5715,,
6444,6275,,
6445,6275,,
6446,5730,,
6447,4665,,
6448,3215,,
6449,1680,,
6450,295.5,,
6451,12,,
6452,4.5,,
6453,2.5,,
6454,0,,
6455,0,,
6456,0,,
6457,0,,
6458,0,,
6459,0,,
6460,0,,
6461,0.5,,
6462,1,,
6463,281.5,,
6464,1560,,
6465,3170,,
6466,4980,,
6467,6385,,
6468,7020,,
6469,7050,,
6470,6460,,
6471,5240,,
6472,3515,,
6473,1690,,
6474,275.5,,
6475,6.5,,
6476,5,,
6477,3.5,,
6478,0,,
6479,0,,
6480,0,,
6481,0,,
6482,0,,
6483,0,,
6484,0,,
6485,1,,
6486,0.5,,
6487,176.5,,
6488,1224.5,,
6489,2740,,
6490,4455,,
6491,5690,,
6492,6075,,
6493,6100,,
6494,5740,,
6495,4875,,
6496,3475,,
6497,1760,,
6498,261.5,,
6499,5,,
6500,10,,
6501,4.5,,
6502,0,,
6503,0,,
6504,0,,
6505,0,,
6506,0,,
6507,0,,
6508,0,,
6509,0.5,,
6510,0,,
6511,272,,
6512,1655,,
6513,3360,,
6514,4950,,
6515,6180,,
6516,6675,,
6517,6645,,
6518,6190,,
6519,5105,,
6520,3525,,
6521,1615,,
6522,220,,
6523,5,,
6524,5,,
6525,4.5,,
6526,0,,
6527,0,,
6528,0,,
6529,0,,
6530,0,,
6531,0,,
6532,0,,
6533,0.5,,
6534,1,,
6535,180,,
6536,1040,,
6537,2020,,
6538,2965,,
6539,3270,,
6540,3300,,
6541,2825,,
6542,2420,,
6543,2000,,
6544,1595,,
6545,744.5,,
6546,88,,
6547,2,,
6548,1.5,,
6549,1.5,,
6550,0,,
6551,0,,
6552,0,,
6553,0,,
6554,0,,
6555,0,,
6556,0,,
6557,0,,
6558,0,,
6559,260.5,,
6560,1715,,
6561,3495,,
6562,4730,,
6563,5445,,
6564,5525,,
6565,4940,,
6566,4250,,
6567,3255,,
6568,2005,,
6569,877.5,,
6570,111,,
6571,4.5,,
6572,1.5,,
6573,1,,
6574,0,,
6575,0,,
6576,0,,
6577,0,,
6578,0,,
6579,0,,
6580,0,,
6581,0,,
6582,0,,
6583,53,,
6584,515.5,,
6585,1355,,
6586,2190,,
6587,2870,,
6588,3035,,
6589,3110,,
6590,3035,,
6591,2475,,
6592,1485,,
6593,600.5,,
6594,67,,
6595,3,,
6596,2,,
6597,1.5,,
6598,0,,
6599,0,,
6600,0,,
6601,0,,
6602,0,,
6603,0,,
6604,0,,
6605,0,,
6606,0,,
6607,97.5,,
6608,728,,
6609,1680,,
6610,2500,,
6611,2960,,
6612,3300,,
6613,3510,,
6614,3610,,
6615,3170,,
6616,2195,,
6617,973.5,,
6618,81,,
6619,3.5,,
6620,2,,
6621,2.5,,
6622,0,,
6623,0,,
6624,0,,
6625,0,,
6626,0,,
6627,0,,
6628,0,,
6629,0,,
6630,0,,
6631,35,,
6632,410.5,,
6633,1039.5,,
6634,1770,,
6635,2520,,
6636,3425,,
6637,4025,,
6638,3870,,
6639,3190,,
6640,2120,,
6641,848,,
6642,43.5,,
6643,4.5,,
6644,4.5,,
6645,2,,
6646,0,,
6647,0,,
6648,0,,
6649,0,,
6650,0,,
6651,0,,
6652,0,,
6653,0,,
6654,0,,
6655,57,,
6656,517,,
6657,1325,,
6658,2155,,
6659,3235,,
6660,4010,,
6661,4085,,
6662,3440,,
6663,2530,,
6664,1440,,
6665,452,,
6666,26.5,,
6667,2.5,,
6668,1,,
6669,1,,
6670,0,,
6671,0,,
6672,0,,
6673,0,,
6674,0,,
6675,0,,
6676,0.5,,
6677,0,,
6678,0,,
6679,12,,
6680,159.5,,
6681,459,,
6682,848,,
6683,1420,,
6684,1990,,
6685,2165,,
6686,2130,,
6687,1865,,
6688,1310,,
6689,643,,
6690,53.5,,
6691,1,,
6692,1,,
6693,0.5,,
6694,0,,
6695,0,,
6696,0,,
6697,0,,
6698,0,,
6699,0,,
6700,0,,
6701,0,,
6702,0,,
6703,164.5,,
6704,1235.5,,
6705,2555,,
6706,3795,,
6707,4640,,
6708,5145,,
6709,4780,,
6710,3830,,
6711,2665,,
6712,1480,,
6713,467,,
6714,19,,
6715,3,,
6716,2.5,,
6717,2.5,,
6718,0,,
6719,0,,
6720,0,,
6721,0,,
6722,0,,
6723,0,,
6724,0,,
6725,0,,
6726,0,,
6727,50,,
6728,522,,
6729,1400,,
6730,2335,,
6731,2810,,
6732,3040,,
6733,2580,,
6734,2155,,
6735,1715,,
6736,892,,
6737,233,,
6738,4,,
6739,1,,
6740,0.5,,
6741,0,,
6742,0,,
6743,0,,
6744,0,,
6745,0,,
6746,0,,
6747,0,,
6748,0,,
6749,0,,
6750,0,,
6751,92,,
6752,1154,,
6753,2890,,
6754,4580,,
6755,5905,,
6756,6580,,
6757,6490,,
6758,5860,,
6759,4595,,
6760,2920,,
6761,1125.5,,
6762,42,,
6763,3,,
6764,2.5,,
6765,3.5,,
6766,0,,
6767,0,,
6768,0,,
6769,0,,
6770,0,,
6771,0,,
6772,0,,
6773,0.5,,
6774,1,,
6775,67,,
6776,1112,,
6777,2870,,
6778,4520,,
6779,5875,,
6780,6540,,
6781,6500,,
6782,5820,,
6783,4490,,
6784,2680,,
6785,891.5,,
6786,25.5,,
6787,5.5,,
6788,3,,
6789,3,,
6790,0,,
6791,0,,
6792,0,,
6793,0,,
6794,0,,
6795,0,,
6796,0,,
6797,0,,
6798,1,,
6799,17,,
6800,503.5,,
6801,1435,,
6802,2410,,
6803,2775,,
6804,2635,,
6805,2485,,
6806,1920,,
6807,1360,,
6808,783,,
6809,273,,
6810,19,,
6811,0,,
6812,0,,
6813,0,,
6814,0,,
6815,0,,
6816,0,,
6817,0,,
6818,0,,
6819,0,,
6820,0,,
6821,0,,
6822,0,,
6823,8,,
6824,259.5,,
6825,714.5,,
6826,1028.5,,
6827,1335,,
6828,1550,,
6829,1725,,
6830,1720,,
6831,1185,,
6832,541,,
6833,95.5,,
6834,3.5,,
6835,1,,
6836,0,,
6837,0,,
6838,0,,
6839,0,,
6840,0,,
6841,0,,
6842,0,,
6843,0,,
6844,0,,
6845,0,,
6846,0,,
6847,13.5,,
6848,228,,
6849,626,,
6850,1285,,
6851,2350,,
6852,3255,,
6853,3425,,
6854,2890,,
6855,1945,,
6856,841,,
6857,178.5,,
6858,2.5,,
6859,1.5,,
6860,0.5,,
6861,0.5,,
6862,0,,
6863,0,,
6864,0,,
6865,0,,
6866,0,,
6867,0,,
6868,0,,
6869,0,,
6870,0,,
6871,3.5,,
6872,49.5,,
6873,175,,
6874,342.5,,
6875,651.5,,
6876,1023,,
6877,1240,,
6878,1570,,
6879,1630,,
6880,1113.5,,
6881,332,,
6882,4.5,,
6883,0.5,,
6884,0.5,,
6885,0,,
6886,0,,
6887,0,,
6888,0,,
6889,0,,
6890,0,,
6891,0,,
6892,0,,
6893,0,,
6894,0,,
6895,1,,
6896,106.5,,
6897,367,,
6898,765,,
6899,1470,,
6900,1815,,
6901,1740,,
6902,1495,,
6903,1150,,
6904,609,,
6905,170.5,,
6906,2.5,,
6907,0,,
6908,0.5,,
6909,0,,
6910,0,,
6911,0,,
6912,0,,
6913,0,,
6914,0,,
6915,0,,
6916,0,,
6917,0,,
6918,0,,
6919,2.5,,
6920,201,,
6921,887.5,,
6922,1684.5,,
6923,2835,,
6924,3010,,
6925,2510,,
6926,2035,,
6927,1645,,
6928,914,,
6929,269,,
6930,4.5,,
6931,2,,
6932,0.5,,
6933,1.5,,
6934,0,,
6935,0,,
6936,0,,
6937,0,,
6938,0,,
6939,0,,
6940,0,,
6941,0,,
6942,0,,
6943,10,,
6944,273.5,,
6945,936,,
6946,1890,,
6947,2475,,
6948,2680,,
6949,2575,,
6950,2262.5,,
6951,1640,,
6952,982.5,,
6953,225.5,,
6954,5,,
6955,1,,
6956,1,,
6957,0.5,,
6958,0,,
6959,0,,
6960,0,,
6961,0,,
6962,0,,
6963,0,,
6964,0,,
6965,0,,
6966,0,,
6967,17,,
6968,721.5,,
6969,2035,,
6970,3480,,
6971,4740,,
6972,5350,,
6973,5190,,
6974,4275,,
6975,3165,,
6976,1890,,
6977,492.5,,
6978,6,,
6979,3,,
6980,3,,
6981,1.5,,
6982,0,,
6983,0,,
6984,0,,
6985,0,,
6986,0,,
6987,0,,
6988,0,,
6989,0,,
6990,1,,
6991,14,,
6992,619.5,,
6993,2015,,
6994,3470,,
6995,4600,,
6996,5500,,
6997,5395,,
6998,4420,,
6999,3355,,
7000,1870,,
7001,361,,
7002,8.5,,
7003,4.5,,
7004,3,,
7005,1.5,,
7006,0,,
7007,0,,
7008,0,,
7009,0,,
7010,0,,
7011,0,,
7012,0,,
7013,0,,
7014,0.5,,
7015,59.5,,
7016,825.5,,
7017,2345.5,,
7018,1720,,
7019,4235,,
7020,5060,,
7021,5295,,
7022,4545,,
7023,3295,,
7024,1775,,
7025,394,,
7026,6.5,,
7027,4,,
7028,2.5,,
7029,1,,
7030,0,,
7031,0,,
7032,0,,
7033,0,,
7034,0,,
7035,0,,
7036,0,,
7037,0.5,,
7038,0.5,,
7039,7.5,,
7040,577,,
7041,1995,,
7042,3340,,
7043,4480,,
7044,4950,,
7045,4765,,
7046,4155,,
7047,2900,,
7048,1435,,
7049,235,,
7050,8,,
7051,2.5,,
7052,2.5,,
7053,1,,
7054,0,,
7055,0,,
7056,0,,
7057,0,,
7058,0,,
7059,0,,
7060,0,,
7061,0,,
7062,0.5,,
7063,95,,
7064,970.5,,
7065,2517,,
7066,4203.5,,
7067,5557,,
7068,6008.5,,
7069,5694,,
7070,4659,,
7071,3065.5,,
7072,1536,,
7073,448,,
7074,33,,
7075,1.5,,
7076,2,,
7077,1,,
7078,0,,
7079,0,,
7080,0,,
7081,0,,
7082,0,,
7083,0,,
7084,0,,
7085,0,,
7086,0.5,,
7087,34,,
7088,553,,
7089,1136,,
7090,2300,,
7091,3335,,
7092,3865,,
7093,3710,,
7094,2995,,
7095,2090,,
7096,933.5,,
7097,120,,
7098,7.5,,
7099,2,,
7100,1,,
7101,0.5,,
7102,0,,
7103,0,,
7104,0,,
7105,0,,
7106,0,,
7107,0,,
7108,0,,
7109,0,,
7110,0,,
7111,3,,
7112,346,,
7113,1405,,
7114,2820,,
7115,4190,,
7116,4675,,
7117,4490,,
7118,3800,,
7119,2765,,
7120,1560,,
7121,282,,
7122,5.5,,
7123,3.5,,
7124,1.5,,
7125,0.5,,
7126,0,,
7127,0,,
7128,0,,
7129,0,,
7130,0,,
7131,0,,
7132,0,,
7133,0,,
7134,0,,
7135,3,,
7136,394.5,,
7137,1580,,
7138,2760,,
7139,3540,,
7140,3805,,
7141,3420,,
7142,2455,,
7143,1490,,
7144,531.5,,
7145,58,,
7146,2.5,,
7147,1.5,,
7148,2,,
7149,0.5,,
7150,0,,
7151,0,,
7152,0,,
7153,0,,
7154,0,,
7155,0,,
7156,0,,
7157,0,,
7158,0,,
7159,0,,
7160,198.5,,
7161,1230.5,,
7162,2515,,
7163,3270,,
7164,3910,,
7165,3930,,
7166,3695,,
7167,2655,,
7168,1410,,
7169,199,,
7170,5.5,,
7171,1,,
7172,1.5,,
7173,0,,
7174,0,,
7175,0,,
7176,0,,
7177,0,,
7178,0,,
7179,0,,
7180,0,,
7181,0,,
7182,0,,
7183,1,,
7184,454,,
7185,1840,,
7186,3120,,
7187,3755,,
7188,3455,,
7189,2985,,
7190,2385,,
7191,1730,,
7192,841.5,,
7193,105.5,,
7194,5,,
7195,2,,
7196,0.5,,
7197,1,,
7198,0,,
7199,0,,
7200,0,,
7201,0,,
7202,0,,
7203,0,,
7204,0,,
7205,0,,
7206,0,,
7207,0,,
7208,243.5,,
7209,1400,,
7210,2875,,
7211,3995,,
7212,4515,,
7213,4475,,
7214,3755,,
7215,2860,,
7216,1470,,
7217,207.5,,
7218,2.5,,
7219,2,,
7220,1,,
7221,0,,
7222,0,,
7223,0,,
7224,0,,
7225,0,,
7226,0,,
7227,0,,
7228,0,,
7229,0,,
7230,0,,
7231,384,,
7232,2000,,
7233,3695,,
7234,4960,,
7235,5550,,
7236,5300,,
7237,4435,,
7238,3170,,
7239,1570,,
7240,198,,
7241,4.5,,
7242,3,,
7243,2,,
7244,1.5,,
7245,0.5,,
7246,0,,
7247,0,,
7248,0,,
7249,0,,
7250,0,,
7251,0,,
7252,0,,
7253,0,,
7254,0.5,,
7255,74,,
7256,600.5,,
7257,1271,,
7258,1868.5,,
7259,2373,,
7260,2607.5,,
7261,2416.5,,
7262,1775,,
7263,961,,
7264,130.5,,
7265,1.5,,
7266,2,,
7267,0.5,,
7268,0,,
7269,0,,
7270,0,,
7271,0,,
7272,0,,
7273,0,,
7274,0,,
7275,0,,
7276,0,,
7277,0,,
7278,0.5,,
7279,301,,
7280,1570,,
7281,2766.5,,
7282,3915,,
7283,4150,,
7284,3405,,
7285,2690,,
7286,1785,,
7287,699.5,,
7288,44.5,,
7289,0.5,,
7290,0,,
7291,0,,
7292,0,,
7293,0,,
7294,0,,
7295,0,,
7296,0,,
7297,0,,
7298,0,,
7299,0,,
7300,0,,
7301,0,,
7302,0,,
7303,24.5,,
7304,334.5,,
7305,1177,,
7306,2105,,
7307,2535,,
7308,2715,,
7309,2395,,
