HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20180902,24,7200,0,325,7714,3731,144,120,0,129,1702,12,850,132,1486,0
FUELHH,20180902,25,6896,0,299,7717,3755,168,120,0,129,1702,0,850,200,1498,0
FUELHH,20180902,26,6808,0,299,7742,3869,4,119,0,129,1702,0,850,232,1488,0
FUELHH,20180902,27,6539,0,299,7787,3990,0,88,0,128,1702,0,850,170,1388,0
FUELHH,20180902,28,6269,0,299,7799,4165,0,87,0,129,1702,0,850,110,1059,0
FUELHH,20180902,29,6225,0,299,7798,4120,0,87,0,129,1702,0,850,78,1264,0
FUELHH,20180902,30,6215,0,299,7802,4158,0,87,0,128,1702,0,848,36,1489,0
FUELHH,20180902,31,6547,0,299,7795,4259,0,87,0,129,1702,0,778,100,1497,0
FUELHH,20180902,32,7188,0,299,7797,4481,0,90,0,129,1702,0,778,144,1486,0
FUELHH,20180902,33,7801,0,299,7795,4563,182,123,0,129,1898,0,862,168,1465,0
FUELHH,20180902,34,8860,0,437,7798,4643,350,127,0,129,1898,0,866,124,1434,0
FUELHH,20180902,35,9648,0,614,7796,4629,380,252,0,129,1998,0,1054,74,1433,0
FUELHH,20180902,36,10983,0,630,7798,4427,350,295,0,129,1998,0,1058,32,1435,0
FUELHH,20180902,37,12052,0,619,7803,3968,332,347,0,129,1998,0,1060,108,1445,0
FUELHH,20180902,38,12606,0,624,7807,3649,350,364,0,130,1998,0,1058,258,1445,0
FUELHH,20180902,39,12626,0,612,7810,3485,474,364,0,130,1998,0,1058,378,1445,0
FUELHH,20180902,40,12772,0,543,7812,3162,534,377,0,130,1998,0,1058,430,1439,0
FUELHH,20180902,41,13092,0,549,7810,2850,1154,464,0,129,1998,0,1060,326,1447,0
FUELHH,20180902,42,13194,0,549,7811,2596,1104,468,0,129,1998,0,1058,174,1442,0
FUELHH,20180902,43,12954,0,538,7813,2429,868,434,0,129,1998,0,1002,170,1443,0
FUELHH,20180902,44,12500,0,584,7816,2263,374,316,0,128,1998,0,1000,322,1437,0
FUELHH,20180902,45,11431,0,594,7817,2095,386,240,0,130,1998,0,1000,466,1465,0
FUELHH,20180902,46,10432,0,453,7829,1849,152,204,0,130,1998,0,842,504,1503,0
FUELHH,20180902,47,10573,0,403,7833,1554,138,104,0,131,1506,0,0,504,1509,0
FUELHH,20180902,48,9417,0,423,7839,1393,8,100,0,130,1504,104,0,504,1498,0
FUELHH,20180903,1,8107,0,409,7839,1243,0,98,0,130,1504,218,518,504,1502,0
FUELHH,20180903,2,7767,0,397,7844,1111,0,97,0,130,1504,220,576,504,1507,0
FUELHH,20180903,3,7785,0,435,7844,985,0,105,0,130,1504,144,724,504,1502,0
FUELHH,20180903,4,7729,0,396,7845,1021,0,108,0,130,1504,214,728,504,1500,0
FUELHH,20180903,5,7652,0,300,7843,1112,0,105,0,130,1504,170,768,504,1494,0
FUELHH,20180903,6,7280,0,300,7845,1269,0,104,0,130,1504,94,770,504,1491,0
FUELHH,20180903,7,7100,0,299,7847,1405,0,103,0,130,1504,54,828,504,1504,0
FUELHH,20180903,8,6897,0,300,7843,1596,0,102,0,130,1504,0,828,504,1519,0
FUELHH,20180903,9,7028,0,300,7839,1714,0,66,0,130,1504,0,756,504,1540,0
FUELHH,20180903,10,7063,0,300,7838,1846,0,66,0,130,1506,0,750,504,1558,0
FUELHH,20180903,11,7543,0,373,7841,2030,0,78,0,130,1186,20,344,504,1570,0
FUELHH,20180903,12,8626,0,625,7848,1885,0,64,0,130,1186,64,336,504,1608,0
FUELHH,20180903,13,9802,0,1075,7855,1944,0,49,0,127,704,104,804,412,1773,0
FUELHH,20180903,14,11645,0,1170,7857,1907,108,67,0,111,702,82,808,262,2005,0
FUELHH,20180903,15,14773,0,1152,7858,1902,220,180,0,129,664,0,230,110,2135,0
FUELHH,20180903,16,16700,0,1295,7858,1681,188,186,0,129,676,0,210,0,2134,0
FUELHH,20180903,17,17661,0,1345,7861,1564,138,240,0,130,954,0,556,0,2134,0
FUELHH,20180903,18,17928,0,1460,7863,1709,140,252,0,130,946,0,564,0,2135,0
FUELHH,20180903,19,17842,0,1566,7863,2043,144,261,0,128,996,0,502,0,2133,0
FUELHH,20180903,20,17542,0,1558,7866,1978,140,248,0,130,996,0,498,0,2139,0
FUELHH,20180903,21,17587,0,1434,7862,1873,148,175,0,130,992,0,164,0,2139,0
FUELHH,20180903,22,17334,0,1412,7859,1938,154,123,0,130,992,0,158,0,2136,0
FUELHH,20180903,23,17101,0,1330,7860,2008,170,95,0,129,792,0,478,0,2121,0
FUELHH,20180903,24,16932,0,1284,7857,1980,190,86,0,130,792,0,488,0,2038,0
FUELHH,20180903,25,16756,0,1238,7860,1975,160,70,0,129,792,0,774,0,2051,0
FUELHH,20180903,26,16520,0,1250,7854,1885,168,77,0,130,794,0,772,0,2124,0
FUELHH,20180903,27,17162,0,1631,7847,1855,256,79,0,130,0,0,280,0,2125,0
FUELHH,20180903,28,16906,0,1886,7847,1824,212,78,0,129,0,0,262,0,2123,0
FUELHH,20180903,29,16835,0,2000,7848,1872,284,55,0,129,0,0,228,0,2125,0
FUELHH,20180903,30,16996,0,2018,7845,1805,378,51,0,130,0,0,222,0,2131,0
FUELHH,20180903,31,16629,0,2017,7848,1717,410,51,0,129,918,0,0,0,2133,0
FUELHH,20180903,32,17260,0,2128,7859,1754,148,57,0,129,922,0,0,0,2133,0
FUELHH,20180903,33,17521,0,2360,7857,1894,138,121,0,129,782,0,112,0,2133,0
FUELHH,20180903,34,17987,0,2410,7852,1940,452,163,0,129,772,0,116,0,2135,0
FUELHH,20180903,35,17603,0,2392,7855,1959,620,239,0,129,996,0,1010,0,2134,0
FUELHH,20180903,36,18102,0,2247,7855,1978,628,278,0,129,996,0,1058,0,2136,0
FUELHH,20180903,37,18303,0,2154,7853,1981,638,345,0,129,996,0,1058,0,2141,0
FUELHH,20180903,38,18583,0,2012,7859,1950,328,351,0,129,996,0,1058,0,2149,0
FUELHH,20180903,39,18575,0,1953,7854,1807,236,329,0,130,996,0,1058,0,2148,0
FUELHH,20180903,40,18576,0,1865,7853,1738,284,325,0,130,996,0,1060,0,2148,0
FUELHH,20180903,41,18871,0,1726,7855,1497,744,299,0,130,996,0,1058,0,2149,0
FUELHH,20180903,42,18466,0,1588,7858,1409,894,217,0,130,996,0,1058,0,2148,0
FUELHH,20180903,43,17786,0,1711,7858,1384,280,76,0,131,996,0,1002,0,2146,0
FUELHH,20180903,44,16014,0,1592,7861,1448,250,56,0,131,996,0,1000,0,2150,0
FUELHH,20180903,45,13972,0,1554,7859,1396,502,45,0,131,996,0,1000,0,2149,0
FUELHH,20180903,46,12367,0,1396,7863,1282,290,44,0,131,996,0,1000,0,2147,0
FUELHH,20180903,47,10662,0,1582,7862,1220,0,24,0,131,898,0,904,88,2148,0
FUELHH,20180903,48,9094,0,1636,7866,1172,6,23,0,131,898,0,902,242,2149,0
FUELHH,20180904,1,8752,0,1637,7866,1153,0,22,0,130,848,0,714,390,2150,0
FUELHH,20180904,2,8226,0,1603,7870,1135,0,22,0,130,850,0,712,446,2149,0
FUELHH,20180904,3,7832,0,1557,7869,1162,0,22,0,131,850,0,710,504,2148,0
FUELHH,20180904,4,7623,0,1460,7879,1295,0,22,0,130,850,0,712,504,2147,0
FUELHH,20180904,5,7711,0,1114,7873,1465,0,22,0,130,850,0,712,504,2147,0
FUELHH,20180904,6,7894,0,772,7878,1537,0,23,0,130,850,0,712,438,2148,0
FUELHH,20180904,7,7932,0,795,7879,1505,0,23,0,130,850,14,712,290,2148,0
FUELHH,20180904,8,8118,0,800,7870,1503,0,23,0,129,850,12,710,282,2148,0
FUELHH,20180904,9,8003,0,827,7870,1588,0,23,0,130,800,0,712,426,2148,0
FUELHH,20180904,10,7950,0,930,7877,1668,0,23,0,130,802,0,706,444,2147,0
FUELHH,20180904,11,9042,0,1428,7870,1634,0,23,0,130,0,0,266,406,2143,0
FUELHH,20180904,12,9963,0,1700,7869,1678,0,25,0,130,0,10,244,260,2087,0
FUELHH,20180904,13,11108,0,1874,7866,1787,0,80,0,130,528,52,0,108,2115,0
FUELHH,20180904,14,12845,0,2100,7861,1802,106,95,0,130,532,16,0,28,2147,0
FUELHH,20180904,15,15980,0,2130,7865,1864,190,189,0,129,82,0,0,0,2149,0
FUELHH,20180904,16,17608,0,2307,7862,1899,154,245,0,129,78,0,0,0,2150,0
FUELHH,20180904,17,16967,0,2403,7856,1882,200,292,0,130,944,0,820,0,2149,0
FUELHH,20180904,18,17260,0,2437,7857,1872,242,292,0,130,946,0,994,0,2148,0
FUELHH,20180904,19,18351,0,2421,7864,1752,176,294,0,131,996,0,310,0,2148,0
FUELHH,20180904,20,18302,0,2452,7868,1727,144,279,0,131,996,0,280,0,2148,0
FUELHH,20180904,21,18102,0,2419,7871,1711,142,128,0,131,774,0,338,0,2146,0
FUELHH,20180904,22,17761,0,2490,7873,1752,142,126,0,130,774,0,340,0,2147,0
FUELHH,20180904,23,17352,0,2223,7872,1785,204,112,0,129,848,0,470,0,1824,0
FUELHH,20180904,24,17497,0,2275,7870,1770,232,111,0,121,848,0,474,0,2123,0
FUELHH,20180904,25,17609,0,2228,7873,1974,148,96,0,130,848,0,454,0,2145,0
FUELHH,20180904,26,16944,0,2282,7876,2121,146,94,0,130,848,0,452,0,2144,0
FUELHH,20180904,27,17456,0,2401,7877,2252,166,62,0,130,88,0,306,0,2138,0
FUELHH,20180904,28,17075,0,2372,7873,2329,144,58,0,130,86,0,304,0,2135,0
FUELHH,20180904,29,16919,0,2370,7877,2411,144,58,0,130,86,0,268,0,2131,0
FUELHH,20180904,30,16849,0,2258,7876,2520,152,58,0,130,86,0,258,0,2109,0
FUELHH,20180904,31,16758,0,2198,7876,2625,144,59,0,130,486,0,0,0,2114,0
FUELHH,20180904,32,16910,0,2199,7864,2767,296,67,0,130,484,0,0,0,2134,0
FUELHH,20180904,33,16948,0,2202,7865,2900,160,162,0,129,996,0,500,0,2118,0
FUELHH,20180904,34,17795,0,2230,7866,2911,172,199,0,129,996,0,568,0,2131,0
FUELHH,20180904,35,17606,0,2305,7868,2889,584,292,0,129,996,0,1014,0,2132,0
FUELHH,20180904,36,17734,0,2344,7868,2906,766,308,0,129,996,0,1028,0,2129,0
FUELHH,20180904,37,17971,0,2490,7879,2879,226,340,0,130,996,0,1058,0,2132,0
FUELHH,20180904,38,17868,0,2426,7868,2983,182,345,0,129,996,0,1058,0,2134,0
FUELHH,20180904,39,17757,0,2429,7872,2908,216,334,0,129,996,0,1040,0,2135,0
FUELHH,20180904,40,17730,0,2436,7877,2893,264,319,0,130,996,0,1040,0,2142,0
FUELHH,20180904,41,17731,0,2414,7872,2848,750,286,0,130,996,0,1058,0,2145,0
FUELHH,20180904,42,17024,0,2477,7878,2861,546,243,0,130,996,0,1058,0,2148,0
FUELHH,20180904,43,16648,0,2550,7868,2807,530,80,0,130,290,0,1002,0,2146,0
FUELHH,20180904,44,15076,0,2570,7868,2575,248,62,0,130,286,0,1000,0,2147,0
FUELHH,20180904,45,13524,0,2531,7861,2361,320,35,0,130,126,0,1000,0,2147,0
FUELHH,20180904,46,11920,0,2137,7870,2292,316,32,0,130,124,0,1000,0,2149,0
FUELHH,20180904,47,9655,0,1891,7866,2254,130,23,0,130,896,0,904,32,2147,0
FUELHH,20180904,48,8308,0,1608,7875,2206,24,23,0,130,898,60,902,184,2147,0
FUELHH,20180905,1,7969,0,1356,7867,2207,0,23,0,130,800,56,808,336,2149,0
FUELHH,20180905,2,7718,0,1169,7864,2168,0,23,0,130,798,16,806,476,2148,0
FUELHH,20180905,3,7574,0,1183,7868,2182,0,23,0,130,798,16,806,504,2147,0
FUELHH,20180905,4,7544,0,1266,7871,2183,0,23,0,130,798,46,806,504,2147,0
FUELHH,20180905,5,7204,0,1295,7872,2194,0,23,0,131,800,10,806,504,2147,0
FUELHH,20180905,6,7006,0,1291,7886,2207,0,23,0,130,798,0,806,504,2139,0
FUELHH,20180905,7,6978,0,1356,7879,2235,0,23,0,130,798,0,808,478,2074,0
FUELHH,20180905,8,6788,0,1400,7884,2228,0,23,0,130,798,0,808,504,2071,0
FUELHH,20180905,9,6869,0,1459,7889,2191,0,23,0,131,798,0,806,504,2071,0
FUELHH,20180905,10,6927,0,1577,7883,2154,0,23,0,130,800,0,714,504,2075,0
FUELHH,20180905,11,7470,0,1804,7876,2144,0,24,0,130,152,36,0,504,2074,0
FUELHH,20180905,12,8382,0,1997,7878,2047,198,77,0,130,150,192,0,494,2073,0
FUELHH,20180905,13,10163,0,2394,7876,1984,138,158,0,130,480,274,0,398,2073,0
FUELHH,20180905,14,12340,0,2716,7877,1807,140,165,0,130,482,240,0,286,2074,0
FUELHH,20180905,15,15300,0,2878,7865,1773,286,234,0,130,200,94,0,142,2073,0
FUELHH,20180905,16,16381,0,3189,7868,1880,430,277,0,130,194,0,0,0,2074,0
FUELHH,20180905,17,16288,0,3078,7869,2005,402,403,0,128,996,0,142,0,2072,0
FUELHH,20180905,18,16369,0,2930,7869,1904,464,464,0,129,996,0,148,0,2072,0
FUELHH,20180905,19,16428,0,2728,7867,1775,624,465,0,129,996,0,102,0,1764,0
FUELHH,20180905,20,16514,0,2709,7867,1726,150,444,0,129,996,0,102,0,2277,0
FUELHH,20180905,21,16277,0,2163,7856,1577,364,289,0,130,848,0,140,0,2687,0
FUELHH,20180905,22,16224,0,2216,7861,1427,190,242,0,130,846,0,144,0,2688,0
FUELHH,20180905,23,16269,0,2412,7884,1442,166,167,0,130,392,0,332,0,2686,0
FUELHH,20180905,24,16336,0,2409,7888,1535,250,145,0,130,392,0,336,0,2677,0
FUELHH,20180905,25,16056,0,2396,7880,1612,178,130,0,130,722,0,366,0,2687,0
FUELHH,20180905,26,15853,0,2401,7883,1685,142,130,0,130,764,0,368,0,2659,0
FUELHH,20180905,27,16542,0,2404,7874,1784,224,95,0,130,0,0,282,0,2522,0
FUELHH,20180905,28,16222,0,2411,7878,1908,148,95,0,129,0,0,282,0,2520,0
FUELHH,20180905,29,15957,0,2396,7876,2079,140,97,0,129,0,0,176,0,2520,0
FUELHH,20180905,30,15856,0,2296,7873,2085,150,97,0,129,0,0,174,0,2518,0
FUELHH,20180905,31,16066,0,2113,7874,1997,152,151,0,129,0,0,174,0,2518,0
FUELHH,20180905,32,16535,0,2265,7867,1961,316,158,0,129,0,0,178,16,2541,0
FUELHH,20180905,33,16176,0,1993,7878,1969,158,239,0,129,968,0,554,0,2695,0
FUELHH,20180905,34,16836,0,2177,7869,2085,158,285,0,129,996,0,568,0,2747,0
FUELHH,20180905,35,16743,0,2353,7868,2325,230,361,0,129,996,0,946,0,2748,0
FUELHH,20180905,36,17013,0,2365,7873,2478,220,376,0,129,996,0,960,0,2746,0
FUELHH,20180905,37,17023,0,2282,7880,2538,166,378,0,128,996,0,960,0,2749,0
FUELHH,20180905,38,17033,0,2141,7882,2554,146,380,0,130,996,0,958,0,2750,0
FUELHH,20180905,39,17032,0,2195,7884,2486,156,390,0,129,996,0,960,0,2752,0
FUELHH,20180905,40,16996,0,2219,7886,2398,296,392,0,129,996,0,958,60,2760,0
FUELHH,20180905,41,17149,0,2327,7880,2263,740,377,0,129,996,0,864,142,2762,0
FUELHH,20180905,42,16767,0,2335,7883,2218,448,359,0,128,996,0,862,22,2763,0
FUELHH,20180905,43,16339,0,2204,7884,2248,386,413,0,130,686,0,542,0,2760,0
FUELHH,20180905,44,15215,0,1894,7880,2146,308,205,0,130,684,0,536,4,2760,0
FUELHH,20180905,45,13070,0,1833,7882,2146,156,189,0,129,772,0,892,122,2762,0
FUELHH,20180905,46,11093,0,1828,7874,2162,192,146,0,129,772,0,902,222,2760,0
FUELHH,20180905,47,9147,0,1875,7879,2146,0,126,0,130,798,86,808,386,2606,0
FUELHH,20180905,48,7482,0,1956,7879,2223,0,95,0,130,800,208,806,460,2448,0
FUELHH,20180906,1,6309,0,2026,7881,2215,0,94,0,130,750,172,760,496,2448,0
FUELHH,20180906,2,6032,0,2048,7885,2175,0,94,0,130,750,152,760,500,2446,0
FUELHH,20180906,3,6000,0,1954,7908,2196,0,94,0,130,750,150,760,504,2447,0
FUELHH,20180906,4,6060,0,1867,7906,2087,0,93,0,130,750,150,760,504,2458,0
FUELHH,20180906,5,6168,0,1867,7909,2017,0,93,0,130,750,166,760,504,2454,0
FUELHH,20180906,6,5868,0,1865,7916,2050,0,93,0,130,750,276,760,504,2430,0
FUELHH,20180906,7,5863,0,1807,7916,2076,0,93,0,130,750,276,760,504,2441,0
FUELHH,20180906,8,5953,0,1728,7923,2163,0,93,0,131,750,276,760,504,2449,0
FUELHH,20180906,9,6112,0,1678,7921,2144,0,94,0,130,750,250,758,504,2449,0
FUELHH,20180906,10,6372,0,1731,7924,1925,0,94,0,130,752,222,676,504,2450,0
FUELHH,20180906,11,7357,0,1707,7922,1750,0,94,0,130,406,260,0,504,2399,0
FUELHH,20180906,12,8684,0,1641,7922,1529,0,97,0,130,406,246,0,504,2383,0
FUELHH,20180906,13,11734,0,1915,7917,1404,114,138,0,130,0,298,0,504,2455,0
FUELHH,20180906,14,13749,0,2120,7917,1418,152,150,0,130,0,298,0,476,2570,0
FUELHH,20180906,15,15930,0,2267,7916,1263,366,216,0,130,0,226,0,336,2679,0
FUELHH,20180906,16,17314,0,2358,7920,1082,574,335,0,129,0,70,0,184,2685,0
FUELHH,20180906,17,17103,0,2321,7915,1022,162,379,0,129,974,0,108,34,2683,0
FUELHH,20180906,18,17042,0,2213,7917,904,140,384,0,129,996,0,110,0,2681,0
FUELHH,20180906,19,17246,0,2293,7918,909,216,383,0,129,996,0,0,0,2687,0
FUELHH,20180906,20,17050,0,1987,7908,1037,322,473,0,130,996,0,0,0,2686,0
FUELHH,20180906,21,17138,0,2141,7910,1080,188,298,0,130,996,0,0,0,2682,0
FUELHH,20180906,22,17004,0,2356,7907,1052,222,168,0,128,998,0,0,0,2682,0
FUELHH,20180906,23,17057,0,2351,7894,1120,166,131,0,128,998,0,0,0,2678,0
FUELHH,20180906,24,17199,0,2333,7898,1228,212,130,0,129,998,0,0,0,2679,0
FUELHH,20180906,25,17133,0,2317,7898,1450,270,128,0,129,998,0,0,0,2682,0
FUELHH,20180906,26,17381,0,2431,7901,1341,216,116,0,129,998,0,0,0,2613,0
FUELHH,20180906,27,17211,0,2468,7904,1472,160,115,0,129,976,0,0,0,2563,0
FUELHH,20180906,28,17034,0,2276,7902,1732,288,111,0,128,978,0,0,0,2615,0
FUELHH,20180906,29,17466,0,2264,7902,1850,294,111,0,128,458,0,0,0,2679,0
FUELHH,20180906,30,17335,0,2434,7907,2038,142,109,0,129,456,0,0,0,2622,0
FUELHH,20180906,31,17217,0,2514,7900,2272,144,109,0,129,452,0,0,0,2603,0
FUELHH,20180906,32,17287,0,2506,7886,2546,264,110,0,128,448,0,0,0,2654,0
FUELHH,20180906,33,16832,0,2444,7889,2661,152,124,0,128,998,0,408,0,2647,0
FUELHH,20180906,34,16850,0,2392,7896,2943,528,145,0,128,998,0,462,0,2662,0
FUELHH,20180906,35,17062,0,2441,7886,2943,742,205,0,128,998,0,616,0,2725,0
FUELHH,20180906,36,17141,0,2450,7890,3240,680,217,0,129,998,0,620,0,2644,0
FUELHH,20180906,37,17332,0,2488,7894,3423,154,274,0,129,998,0,808,0,2610,0
FUELHH,20180906,38,16946,0,2428,7923,3560,144,308,0,129,998,0,812,0,2668,0
FUELHH,20180906,39,17065,0,2554,7923,3453,264,382,0,128,998,0,106,0,2735,0
FUELHH,20180906,40,16734,0,2620,7933,3531,190,381,0,127,998,0,102,0,2754,0
FUELHH,20180906,41,16800,0,2553,7936,3822,188,371,0,127,998,0,264,0,2726,0
FUELHH,20180906,42,16428,0,2335,7928,4214,154,264,0,130,996,0,272,0,2587,0
FUELHH,20180906,43,15311,0,2225,7929,4000,194,113,0,130,998,0,382,0,2529,0
FUELHH,20180906,44,13153,0,2310,7925,3967,202,113,0,130,998,0,384,0,2644,0
FUELHH,20180906,45,11652,0,2354,7930,3851,180,113,0,131,306,0,462,0,2585,0
FUELHH,20180906,46,9558,0,2191,7925,3908,232,112,0,131,300,0,466,6,2635,0
FUELHH,20180906,47,6984,0,1750,7935,4176,38,111,0,131,800,0,796,130,2691,0
FUELHH,20180906,48,5392,0,1388,7934,4436,34,94,0,130,800,64,804,270,2615,0
FUELHH,20180907,1,4266,0,1323,7928,4505,0,51,0,131,702,0,714,420,2693,0
FUELHH,20180907,2,4029,0,1034,7933,4530,0,50,0,130,702,0,712,504,2686,0
FUELHH,20180907,3,3948,0,961,7934,4387,0,51,0,131,702,0,712,504,2670,0
FUELHH,20180907,4,3929,0,1054,7938,4495,0,51,0,119,702,0,712,504,2681,0
FUELHH,20180907,5,3848,0,1088,7938,4452,0,51,0,120,702,0,712,504,2686,0
FUELHH,20180907,6,3607,0,996,7948,4569,0,51,0,130,702,0,712,498,2667,0
FUELHH,20180907,7,3416,0,886,7939,4953,0,51,0,131,702,0,712,460,2594,0
FUELHH,20180907,8,3248,0,884,7938,5033,0,51,0,130,702,0,712,456,2614,0
FUELHH,20180907,9,3217,0,885,7954,5082,0,51,0,130,702,0,712,494,2604,0
FUELHH,20180907,10,3398,0,937,7952,5071,0,59,0,130,704,0,706,504,2588,0
FUELHH,20180907,11,3473,0,1076,7957,5316,0,98,0,130,482,86,294,492,2617,0
FUELHH,20180907,12,3644,0,1328,7958,5794,0,99,0,130,480,136,272,388,2594,0
FUELHH,20180907,13,5068,0,2005,7958,6041,0,127,0,130,620,156,0,306,2692,0
FUELHH,20180907,14,6772,0,2526,7951,5996,192,128,0,130,618,58,0,302,2708,0
FUELHH,20180907,15,8669,0,2657,7945,5994,164,138,0,130,998,0,590,228,2713,0
FUELHH,20180907,16,9484,0,2712,7948,6286,148,203,0,130,998,0,680,76,2722,0
FUELHH,20180907,17,9791,0,2614,7948,6106,150,257,0,130,998,0,992,0,2736,0
FUELHH,20180907,18,9760,0,2467,7942,5630,182,257,0,130,998,0,1000,0,2735,0
FUELHH,20180907,19,9650,0,2627,7935,5442,188,258,0,130,998,0,952,0,2737,0
FUELHH,20180907,20,9627,0,2490,7938,5120,148,207,0,130,998,0,950,0,2724,0
FUELHH,20180907,21,9441,0,2488,7930,5098,146,156,0,130,998,0,1000,0,2635,0
FUELHH,20180907,22,9427,0,2477,7883,5008,182,154,0,129,998,0,1000,0,2621,0
FUELHH,20180907,23,9489,0,2440,7852,5065,210,112,0,128,844,0,1000,0,2698,0
FUELHH,20180907,24,9687,0,2393,7850,5203,198,112,0,124,842,0,1000,0,2695,0
FUELHH,20180907,25,9646,0,2598,7855,5118,212,112,0,122,790,0,904,0,2680,0
FUELHH,20180907,26,9485,0,2507,7862,5266,146,112,0,121,788,0,900,0,2602,0
FUELHH,20180907,27,9185,0,2165,7867,5438,146,112,0,121,998,0,900,0,2636,0
FUELHH,20180907,28,8801,0,2042,7862,5467,152,126,0,119,998,0,902,0,2544,0
FUELHH,20180907,29,8384,0,1906,7864,5789,198,121,0,102,998,0,902,0,2570,0
FUELHH,20180907,30,8243,0,1831,7867,6025,168,111,0,102,998,0,900,0,2392,0
FUELHH,20180907,31,7936,0,1708,7862,6045,164,121,0,110,998,0,1000,0,2295,0
FUELHH,20180907,32,8442,0,1941,7855,6019,158,112,0,122,998,0,1000,0,2297,0
FUELHH,20180907,33,8967,0,2100,7856,5955,176,124,0,122,998,0,1000,0,2444,0
FUELHH,20180907,34,9644,0,2498,7851,5519,352,164,0,127,998,0,1000,0,2608,0
FUELHH,20180907,35,10308,0,2847,7850,5415,270,250,0,129,998,0,1058,0,2759,0
FUELHH,20180907,36,10619,0,2889,7852,5461,310,273,0,129,998,0,1060,0,2753,0
FUELHH,20180907,37,10843,0,2902,7785,5387,564,318,0,129,998,0,1058,0,2624,0
FUELHH,20180907,38,11152,0,2925,7632,5345,668,331,0,129,998,0,1058,0,2514,0
FUELHH,20180907,39,11183,0,2792,7576,5228,810,383,0,129,998,0,1060,0,2521,0
FUELHH,20180907,40,11360,0,2894,7584,4936,996,380,0,129,998,0,1058,0,2739,0
FUELHH,20180907,41,11644,0,2901,7591,4808,1196,348,0,94,998,0,1058,0,2755,0
FUELHH,20180907,42,11466,0,2844,7597,4903,718,287,0,90,998,0,1058,0,2749,0
FUELHH,20180907,43,11319,0,2688,7592,5083,250,205,0,90,998,0,1002,0,2696,0
FUELHH,20180907,44,10349,0,2273,7588,5157,178,188,0,90,998,0,1000,0,2540,0
FUELHH,20180907,45,9559,0,2125,7311,5011,244,150,0,90,974,0,952,0,2250,0
FUELHH,20180907,46,8666,0,2120,7304,4635,220,130,0,90,974,0,950,0,1810,0
FUELHH,20180907,47,7934,0,2304,7297,4120,46,129,0,90,782,64,790,28,1352,0
FUELHH,20180907,48,7236,0,2243,7299,3492,88,113,0,90,782,116,788,0,1162,0
FUELHH,20180908,1,6529,0,2203,7304,3316,36,70,0,90,704,214,714,0,1160,0
FUELHH,20180908,2,5806,0,2307,7300,3123,64,70,0,90,702,160,712,0,1162,0
FUELHH,20180908,3,5698,0,2305,7299,2951,0,70,0,90,682,70,692,60,1160,0
FUELHH,20180908,4,5552,0,2258,7308,2943,0,70,0,90,682,182,692,76,1160,0
FUELHH,20180908,5,5294,0,2160,7306,2905,0,70,0,90,684,272,692,58,1159,0
FUELHH,20180908,6,4978,0,2231,7304,2685,0,70,0,90,682,192,692,162,1163,0
FUELHH,20180908,7,5017,0,2363,7309,2586,0,70,0,90,682,254,692,210,1160,0
FUELHH,20180908,8,5020,0,2326,7308,2582,0,70,0,90,682,266,692,250,1162,0
FUELHH,20180908,9,5373,0,2218,7307,2499,0,70,0,90,682,294,692,266,1162,0
FUELHH,20180908,10,5512,0,2206,7307,2496,0,70,0,90,682,298,690,304,1160,0
FUELHH,20180908,11,5439,0,2181,7311,2460,0,71,0,90,682,284,620,260,1160,0
FUELHH,20180908,12,5661,0,2130,7311,2635,0,94,0,90,682,298,618,260,1159,0
FUELHH,20180908,13,6227,0,2018,7316,2821,0,127,0,90,752,298,756,406,1159,0
FUELHH,20180908,14,6570,0,1888,7316,2911,0,128,0,90,750,298,758,482,1295,0
FUELHH,20180908,15,7829,0,1863,7311,2765,106,223,0,90,800,244,804,398,1494,0
FUELHH,20180908,16,9231,0,1826,7305,2991,344,138,0,90,800,162,804,304,1428,0
FUELHH,20180908,17,10817,0,1751,7302,3220,168,259,0,90,998,72,660,248,1410,0
FUELHH,20180908,18,11849,0,1864,7301,3020,286,273,0,90,998,0,660,270,1503,0
FUELHH,20180908,19,12346,0,2080,7306,2887,352,296,0,91,998,0,968,146,1500,0
FUELHH,20180908,20,12023,0,2106,7308,3633,138,278,0,90,998,0,976,68,1497,0
FUELHH,20180908,21,11606,0,1919,7303,4065,314,297,0,90,998,0,1000,48,1498,0
FUELHH,20180908,22,11613,0,1871,7302,4201,318,295,0,90,998,0,1002,0,1502,0
FUELHH,20180908,23,11818,0,1613,7302,4260,250,189,0,90,998,0,1002,16,1499,0
FUELHH,20180908,24,11859,0,1617,7300,3969,378,174,0,89,998,0,1002,0,1506,0
FUELHH,20180908,25,11953,0,1618,7302,3718,190,122,0,90,998,0,942,44,1507,0
FUELHH,20180908,26,11636,0,1620,7305,3660,154,121,0,89,998,0,942,58,1515,0
FUELHH,20180908,27,11265,0,1618,7312,3892,154,105,0,89,946,0,952,82,1525,0
FUELHH,20180908,28,10951,0,1617,7312,3660,196,105,0,89,946,0,952,86,1520,0
FUELHH,20180908,29,10404,0,1611,7315,3803,158,103,0,89,946,0,952,8,1519,0
