HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nucear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium
FUELHH,20181229,24,9251,0,0,6888,10535,214,615,0,65,1750,0,880,0,1639,0
FUELHH,20181229,25,9511,0,0,6884,10332,306,593,0,66,1800,0,920,0,1643,0
FUELHH,20181229,26,9629,0,0,6890,10310,140,581,0,67,1796,0,922,0,1638,0
FUELHH,20181229,27,9354,0,0,6881,10181,288,552,0,67,1998,0,998,0,1640,0
FUELHH,20181229,28,9675,0,0,6880,9958,218,552,0,67,1998,0,1000,0,1637,0
FUELHH,20181229,29,10088,0,0,6882,9707,222,562,0,66,1998,0,1000,0,1641,0
FUELHH,20181229,30,11007,0,0,6882,8997,264,581,0,78,1998,0,1000,0,1645,0
FUELHH,20181229,31,12401,0,6,6884,8140,744,603,0,70,1998,0,990,0,1642,0
FUELHH,20181229,32,13863,0,351,6889,7678,446,630,0,64,1998,0,990,0,1641,0
FUELHH,20181229,33,15647,0,1028,6876,6917,410,871,0,64,1998,0,990,0,1730,0
FUELHH,20181229,34,16779,0,1727,6882,6211,1050,956,0,68,1998,0,990,0,1774,0
FUELHH,20181229,35,17181,0,1819,6880,5863,1860,987,0,64,1998,0,1056,0,1781,0
FUELHH,20181229,36,17450,0,1847,6883,5038,2058,1006,0,76,1998,0,1058,0,1783,0
FUELHH,20181229,37,18070,0,1697,6882,4490,1690,1019,0,77,1998,0,1058,0,1782,0
FUELHH,20181229,38,18016,0,1790,6886,4134,1286,1021,0,70,1998,0,1058,0,1777,0
FUELHH,20181229,39,17802,0,1753,6884,3906,970,1003,0,67,1998,0,886,0,1776,0
FUELHH,20181229,40,17786,0,1690,6884,3653,450,955,0,67,1998,0,884,0,1770,0
FUELHH,20181229,41,17732,0,1669,6881,3511,280,739,0,67,1998,0,1054,0,1778,0
FUELHH,20181229,42,17338,0,1235,6885,3594,166,663,0,66,1998,0,1048,0,1782,0
FUELHH,20181229,43,17023,0,1070,6888,3614,142,583,0,66,1998,0,342,0,1780,0
FUELHH,20181229,44,16196,0,961,6884,3373,142,578,0,65,1998,0,298,0,1739,0
FUELHH,20181229,45,16008,0,259,6890,3114,146,557,0,64,1998,0,296,0,1691,0
FUELHH,20181229,46,15200,0,28,6890,2971,172,547,0,63,1998,0,300,0,1696,0
FUELHH,20181229,47,13575,0,0,6887,2931,116,491,0,63,1900,0,674,0,1682,0
FUELHH,20181229,48,12571,0,0,6891,2870,0,477,0,63,1898,0,684,0,1686,0
FUELHH,20181230,1,11938,0,0,6893,2669,6,470,0,63,1898,0,894,0,1690,0
FUELHH,20181230,2,11858,0,0,6897,2903,0,542,0,63,1900,0,898,0,1679,0
FUELHH,20181230,3,10962,0,0,6889,3293,0,445,0,65,1800,0,796,0,1661,0
FUELHH,20181230,4,9946,0,0,6896,3594,0,429,0,67,1802,0,796,0,1646,0
FUELHH,20181230,5,9319,0,0,6897,3917,0,422,0,67,1606,0,804,0,1630,0
FUELHH,20181230,6,9008,0,0,6893,4006,0,418,0,67,1604,0,802,0,1628,0
FUELHH,20181230,7,9539,0,0,6895,4211,0,408,0,66,1504,0,512,0,1521,0
FUELHH,20181230,8,9298,0,0,6896,4546,0,432,0,65,1506,0,470,0,1504,0
FUELHH,20181230,9,9517,0,0,6894,4948,0,439,0,64,1212,0,0,0,1567,0
FUELHH,20181230,10,9086,0,0,6891,5210,0,438,0,63,1208,0,0,0,1504,0
FUELHH,20181230,11,8763,0,0,6893,5391,0,438,0,63,1110,0,98,0,1510,0
FUELHH,20181230,12,8497,0,0,6891,5559,0,439,0,63,1110,0,102,0,1519,0
FUELHH,20181230,13,8880,0,0,6889,5896,0,442,0,63,1110,0,0,0,1558,0
FUELHH,20181230,14,9033,0,0,6893,6074,0,460,0,64,1106,0,0,0,1579,0
FUELHH,20181230,15,8264,0,0,6886,6064,0,523,0,64,1450,0,716,0,1461,0
FUELHH,20181230,16,8198,0,0,6891,6194,0,526,0,65,1454,0,854,0,1509,0
FUELHH,20181230,17,8480,0,0,6890,6275,106,556,0,64,1600,0,814,0,1526,0
FUELHH,20181230,18,9643,0,0,6899,6645,138,568,0,65,1598,0,814,0,1512,0
FUELHH,20181230,19,10961,0,0,6894,6558,138,569,0,65,1998,0,746,0,1542,0
FUELHH,20181230,20,12064,0,134,6898,6703,142,568,0,66,1998,0,744,0,1557,0
FUELHH,20181230,21,12833,0,298,6892,6818,164,572,0,64,1998,0,632,0,1596,0
FUELHH,20181230,22,12879,0,364,6901,7323,138,574,0,63,1998,0,628,0,1597,0
FUELHH,20181230,23,13602,0,379,6894,7210,220,587,0,66,1998,0,308,0,1686,0
FUELHH,20181230,24,14015,0,431,6896,7239,150,585,0,63,1998,0,300,0,1693,0
FUELHH,20181230,25,13981,0,455,6900,7405,138,593,0,63,1998,0,804,0,1694,0
FUELHH,20181230,26,14098,0,289,6891,7397,214,608,0,65,1998,0,822,0,1698,0
FUELHH,20181230,27,14469,0,234,6890,7145,226,601,0,66,1998,0,918,0,1694,0
FUELHH,20181230,28,14443,0,327,6886,6777,160,632,0,66,1998,0,926,0,1696,0
FUELHH,20181230,29,14794,0,452,6895,6410,150,626,0,78,1998,0,1000,0,1691,0
FUELHH,20181230,30,15224,0,567,6921,6088,136,608,0,66,1998,0,1000,0,1684,0
FUELHH,20181230,31,15828,0,699,6921,5830,184,611,0,66,1998,0,1000,0,1735,0
FUELHH,20181230,32,16477,0,1096,6924,5511,246,613,0,66,1998,0,1000,0,1746,0
FUELHH,20181230,33,17579,0,1605,6928,5424,192,701,0,68,1998,0,1000,0,1743,0
FUELHH,20181230,34,18121,0,1891,6925,5436,692,799,0,64,1998,0,1000,0,1745,0
FUELHH,20181230,35,18323,0,1861,6931,5474,886,800,0,66,1998,0,1058,0,1745,0
FUELHH,20181230,36,18369,0,1639,6931,5604,998,801,0,65,1998,0,1058,0,1746,0
FUELHH,20181230,37,18073,0,1754,6937,5569,520,799,0,63,1998,0,1058,0,1783,0
FUELHH,20181230,38,17971,0,1501,6934,5384,214,788,0,66,1998,0,1058,0,1793,0
FUELHH,20181230,39,17231,0,1424,6935,5429,230,660,0,64,1998,0,1058,0,1794,0
FUELHH,20181230,40,16256,0,1366,6936,5373,188,647,0,65,1998,0,1058,0,1790,0
FUELHH,20181230,41,15672,0,722,6935,5436,194,628,0,66,1998,0,1058,0,1794,0
FUELHH,20181230,42,15063,0,307,6931,5170,236,582,0,66,1998,0,1058,0,1793,0
FUELHH,20181230,43,14311,0,4,6933,5154,198,564,0,66,1998,0,1000,0,1784,0
FUELHH,20181230,44,12948,0,0,6936,5216,142,553,0,66,1998,0,1000,0,1786,0
FUELHH,20181230,45,12151,0,0,6925,5114,172,536,0,65,1940,0,860,0,1777,0
FUELHH,20181230,46,10921,0,0,6929,5062,92,520,0,65,1940,0,858,0,1763,0
FUELHH,20181230,47,9505,0,0,6931,5261,0,479,0,64,1800,0,902,0,1756,0
FUELHH,20181230,48,8258,0,0,6929,5332,0,472,0,64,1798,0,902,0,1759,0
FUELHH,20181231,1,7572,0,0,6934,5466,0,450,0,64,1798,0,902,0,1741,0
FUELHH,20181231,2,7598,0,0,6926,5622,0,450,0,63,1800,0,902,0,1749,0
FUELHH,20181231,3,7832,0,0,6934,5806,0,459,0,63,1550,0,712,24,1762,0
FUELHH,20181231,4,7526,0,0,6930,5637,0,428,0,64,1548,0,708,0,1710,0
FUELHH,20181231,5,7541,0,0,6931,5439,0,408,0,65,1550,0,708,0,1732,0
FUELHH,20181231,6,7645,0,0,6935,5472,0,407,0,67,1548,0,708,0,1692,0
FUELHH,20181231,7,7252,0,0,6934,5555,0,409,0,67,1548,0,660,0,1733,0
FUELHH,20181231,8,6544,0,0,6944,5795,0,408,0,67,1548,0,658,0,1705,0
FUELHH,20181231,9,6274,0,0,6936,5775,0,408,0,65,1548,0,658,0,1718,0
FUELHH,20181231,10,6323,0,39,6941,5571,0,406,0,65,1550,0,658,0,1673,0
FUELHH,20181231,11,6435,0,68,6947,5715,0,406,0,66,1450,0,706,0,1678,0
FUELHH,20181231,12,6822,0,157,6940,5783,0,407,0,64,1448,0,708,0,1700,0
FUELHH,20181231,13,7772,0,324,6941,5668,0,403,0,63,1450,0,708,0,1727,0
FUELHH,20181231,14,7824,0,771,6936,5619,0,398,0,63,1448,0,704,0,1719,0
FUELHH,20181231,15,8532,0,1044,6934,5835,106,412,0,63,1508,0,302,0,2008,0
FUELHH,20181231,16,8857,0,1032,6934,6243,140,412,0,63,1508,0,290,0,2136,0
FUELHH,20181231,17,9673,0,1004,6926,6525,216,415,0,66,1562,86,286,0,2225,0
FUELHH,20181231,18,11000,0,1176,6932,6444,194,416,0,69,1562,92,290,0,2260,0
FUELHH,20181231,19,11813,0,1368,6926,6476,208,447,0,73,1896,0,412,0,2281,0
FUELHH,20181231,20,12301,0,1544,6924,6787,236,475,0,65,1896,0,424,0,2304,0
FUELHH,20181231,21,12403,0,1578,6929,6978,220,507,0,68,1998,0,986,0,2307,0
FUELHH,20181231,22,12557,0,1733,6924,6784,196,529,0,67,1998,0,998,0,2314,0
FUELHH,20181231,23,12693,0,1883,6929,6913,272,543,0,66,1998,0,480,0,2313,0
FUELHH,20181231,24,12677,0,1876,6933,7002,256,532,0,64,1998,0,470,0,2310,0
FUELHH,20181231,25,12736,0,1748,6935,7134,146,473,0,63,1998,0,982,0,2291,0
FUELHH,20181231,26,12894,0,1621,6933,7327,174,460,0,63,1998,0,1000,0,2287,0
FUELHH,20181231,27,13526,0,1638,6935,7483,172,553,0,65,1186,0,1000,0,2230,0
FUELHH,20181231,28,13362,0,1469,6939,7799,140,605,0,63,1168,0,1000,0,2162,0
FUELHH,20181231,29,13506,0,1349,6939,7943,144,585,0,63,1170,0,1000,0,2098,0
FUELHH,20181231,30,13368,0,1395,6940,8143,138,558,0,65,1168,0,988,0,2071,0
FUELHH,20181231,31,13661,0,1524,6933,8364,138,492,0,66,1446,0,398,0,2099,0
FUELHH,20181231,32,14221,0,1556,6928,8382,154,493,0,65,1440,0,386,0,2126,0
FUELHH,20181231,33,14265,0,1616,6934,8673,100,492,0,65,1998,0,976,0,2076,0
FUELHH,20181231,34,14779,0,1930,6932,9198,122,522,0,65,1998,0,1000,0,2134,0
FUELHH,20181231,35,14778,0,2058,6929,9244,248,638,0,65,1998,0,1056,0,2236,0
FUELHH,20181231,36,14594,0,1862,6936,9280,246,548,0,65,1998,0,1058,0,2178,0
FUELHH,20181231,37,14000,0,1815,6932,9390,158,490,0,64,1998,0,1058,0,2097,0
FUELHH,20181231,38,13390,0,1423,6931,9368,148,462,0,63,1998,0,1056,0,1920,0
FUELHH,20181231,39,12307,0,1394,6932,9401,160,445,0,63,1998,0,720,0,1834,0
FUELHH,20181231,40,10897,0,1358,6933,9513,180,442,0,69,1998,0,710,0,1656,0
FUELHH,20181231,41,9904,0,1028,6934,9513,194,423,0,63,1998,0,716,0,1585,0
FUELHH,20181231,42,8851,0,620,6937,9519,146,422,0,64,1998,0,716,0,1586,0
FUELHH,20181231,43,7717,0,499,6938,9439,150,415,0,64,1948,0,866,0,1475,0
FUELHH,20181231,44,6769,0,454,6941,9410,150,415,0,66,1954,0,760,0,1441,0
FUELHH,20181231,45,7480,0,412,6937,9402,160,412,0,65,1172,0,0,0,1435,0
FUELHH,20181231,46,7216,0,276,6939,9290,94,399,0,64,1162,0,0,0,1437,0
FUELHH,20181231,47,6576,0,2,6937,9332,0,428,0,65,1550,0,0,0,1281,0
FUELHH,20181231,48,6367,0,0,6938,9326,0,426,0,64,1554,0,0,0,1068,0
