,HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nuclear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium,Solar,,Total Generated (MWh),,,Total Generated (kWh),,,Residential Consumption (kWh),,ConsumptionPerCust (kW),,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,,20180625,3.5,9429.5,0,764,7367.5,763.5,0,96,0,26,902,259,903,504,1697,0,0,,22711.5,,,22711500,,,8340616.967,,0.317557743,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,,20180625,5.5,9079.5,0,760,7372,757,0,96.5,0,25.5,902,275,903,504,1748.5,0,0,,22423,,,22423000,,,8234667.646,,0.313523866,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,,20180625,7.5,8844.5,0,760,7374.5,752,0,94.5,0,25,902,169,903,504,1852,0,2,,22182.5,,,22182500,,,8146345.942,,0.310161136,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,,20180625,9.5,8341.5,0,675.5,7372,757,0,94,0,26,902,66,903,504,2158.5,0,1,,21800.5,,,21800500,,,8006059.493,,0.304819918,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,,20180625,11.5,9265.5,0,486,7369.5,710.5,0,95.5,0,26,951,0,950,502,2322,0,4,,22682,,,22682000,,,8329783.327,,0.317145267,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,,20180625,13.5,11897,0,487,7363.5,635,12,139.5,0,25,1000,215,991,490,2344.5,0,227.5,,25827,,,25827000,,,9484759.456,,0.361119425,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,,20180625,15.5,16479,0,341,7358.5,498.5,425,212.5,0,25,1000,76,296,321,2357,0,962,,30351.5,,,30351500,,,11146345.94,,0.42438209,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,,20180625,17.5,17163.5,0,418.5,7364.5,446,392,262.5,0,25.5,1000,0,770,267,2350,0,2120,,32579.5,,,32579500,,,11964561.15,,0.45553453,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,,20180625,19.5,17056,0,226.5,7363.5,420,438,251.5,0,24.5,1000,0,949,166,2351,0,3523,,33769,,,33769000,,,12401395.52,,0.47216641,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,,20180625,21.5,16962.5,0,0,7346.5,484.5,397,239.5,0,25,1000,0,829,11,2345,0,5280,,34920,,,34920000,,,12824091.08,,0.488259973,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,,20180625,23.5,16824.5,0,0,7349,547,329,73,0,23,1000,0,983,0,2339.5,0,6670,,36138,,,36138000,,,13271391.85,,0.505290347,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,,20180625,25.5,16683.5,0,0,7354,533.5,319,37,0,16.5,1000,0,951,0,2333.5,0,7972.5,,37200.5,,,37200500,,,13661586.49,,0.520146482,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,,20180625,27.5,16208,0,0,7360,462.5,380,36,0,16,1000,0,999,0,2330.5,0,8755,,37547,,,37547000,,,13788835.84,,0.524991329,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,,20180625,29.5,16241,0,0,7360,475,305,35.5,0,15.5,1000,0,1000,36,2331.5,0,8860,,37659.5,,,37659500,,,13830150.57,,0.526564332,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,,20180625,31.5,17000,0,0,7362.5,398,383,36,0,16,1000,0,1000,0,2329.5,0,8476,,38001,,,38001000,,,13955563.72,,0.531339268,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,,20180625,33.5,18626,0,0,7357,320.5,486,197,0,16,1000,0,975,0,2329,0,7465,,38771.5,,,38771500,,,14238523.69,,0.542112588,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,,20180625,35.5,19370.5,0,0,7349,283.5,817,447,0,21,1000,0,1000,0,2330,0,6065,,38683,,,38683000,,,14206022.77,,0.540875159,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,,20180625,37.5,19451.5,0,0,7340.5,280,1254,531.5,0,24.5,1000,0,1000,73,2335.5,0,4425,,37715.5,,,37715500,,,13850716.12,,0.527347338,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218,,20180625,39.5,19239,0,0,7337,272,1310,518,0,25,1000,0,1000,336,2336.5,0,2785,,36158.5,,,36158500,,,13278920.31,,0.505576983,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,,20180625,41.5,19193,0,0,7339.5,288,655,317,0,25,1000,0,1000,504,2326.5,0,1410,,34058,,,34058000,,,12507528.46,,0.476207279,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,,20180625,43.5,18950,0,0,7340.5,348,397,114.5,0,25,1000,0,1000,504,2337.5,0,406.5,,32423,,,32423000,,,11907087.77,,0.453346309,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,,20180625,45.5,17432.5,0,19.5,7338.5,287,377,107,0,25,1000,0,877,504,2338,0,328.5,,30634,,,30634000,,,11250091.81,,0.428332074,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,,20180625,47.5,14010,0,232.5,7341,231,28,45.5,0,25,1000,57,999,504,2341,0,4.5,,26818.5,,,26818500,,,9848879.912,,0.374982821,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,,20180626,1.5,11987.5,0,583,7347.5,186.5,0,41,0,25.5,1000,217,1000,504,2324.5,0,0,,25216.5,,,25216500,,,9260558.208,,0.352583265,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,,20180626,3.5,11199,0,607,7351,152,0,39,0,25,1000,268,1000,504,2344.5,0,0,,24489.5,,,24489500,,,8993573.265,,0.342418174,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,,20180626,5.5,10728,0,485,7358.5,186.5,0,39,0,25,1000,165,1000,504,2366.5,0,0,,23857.5,,,23857500,,,8761476.313,,0.333581395,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,,20180626,7.5,10648,0,486,7355.5,236.5,0,39,0,25,1000,0,983,504,2333.5,0,3,,23613.5,,,23613500,,,8671869.262,,0.330169727,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,,20180626,9.5,10504,0,485.5,7363,299.5,0,38.5,0,24,1000,0,998,504,2334.5,0,1,,23552,,,23552000,,,8649283.878,,0.329309819,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,,20180626,11.5,11482.5,0,484.5,7360,297,0,39,0,25,1000,22,605,504,2349,0,2.5,,24170.5,,,24170500,,,8876423.063,,0.337957838,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229,,20180626,13.5,14438,0,493.5,7356.5,348.5,16,42.5,0,25,1000,82,0,504,2356.5,0,200.5,,26863,,,26863000,,,9865222.181,,0.375605031,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,,20180626,15.5,17342,0,524,7349,388,379,118.5,0,25,1000,58,419,357,2363,0,917,,31239.5,,,31239500,,,11472456.85,,0.436798323,,,,,,,,,,,,,,,,,,,,,,,,,,,
4231,,20180626,17.5,17855,0,493.5,7354.5,312.5,362,175,0,25,1000,0,989,170,2359,0,2055,,33150.5,,,33150500,,,12174256.33,,0.463518392,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,,20180626,19.5,17839,0,286,7351,195.5,423,171.5,0,24.5,1000,0,1000,144,2357,0,3429,,34220.5,,,34220500,,,12567205.29,,0.478479394,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,,20180626,21.5,17314,0,242,7349.5,160,348,109,0,19.5,1000,0,1000,135,2350,0,5210,,35237,,,35237000,,,12940506.79,,0.492692345,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234,,20180626,23.5,17014.5,0,244.5,7348.5,161,426,63,0,16,1000,0,1000,97,2344,0,6755,,36469.5,,,36469500,,,13393132.57,,0.509925461,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235,,20180626,25.5,16918.5,0,257.5,7346,224.5,327,60.5,0,13.5,1000,0,1000,107,2336,0,8035,,37625.5,,,37625500,,,13817664.34,,0.526088936,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,,20180626,27.5,16728.5,0,243,7346.5,242.5,160,64,0,20,1000,0,1000,91,2346.5,0,8655,,37897,,,37897000,,,13917370.55,,0.529885115,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237,,20180626,29.5,16446.5,0,242.5,7345,273.5,384,59,0,24.5,1000,0,1000,174,2334.5,0,8750,,38033.5,,,38033500,,,13967499.08,,0.531793691,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238,,20180626,31.5,16966.5,0,289.5,7356,437,360,73,0,24.5,1000,0,1000,88,2345,0,8383.5,,38323,,,38323000,,,14073815.64,,0.535841551,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,,20180626,33.5,17668,0,535.5,7354,583,397,245.5,0,24.5,1000,0,1000,148,2349.5,0,7370,,38675,,,38675000,,,14203084.83,,0.540763301,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,,20180626,35.5,17832,0,613.5,7348.5,611.5,1364,417.5,0,25,1000,0,1000,118,2360.5,0,6005,,38695.5,,,38695500,,,14210613.29,,0.541049937,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,,20180626,37.5,18278.5,0,516,7344.5,744.5,1173,449.5,0,25,1000,0,1000,277,2310.5,0,4410,,37528.5,,,37528500,,,13782041.87,,0.524732658,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,,20180626,39.5,18387.5,0,444,7311.5,1005,678,439,0,25,1000,0,1000,438,2302,0,2790,,35820,,,35820000,,,13154608.89,,0.500843993,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243,,20180626,41.5,17992,0,446.5,7306,1047,522,306.5,0,25,1000,0,1000,504,2298,0,1390,,33837,,,33837000,,,12426367.98,,0.473117203,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,,20180626,43.5,17473,0,354.5,7306.5,1024.5,391,177,0,25,1000,0,1000,504,2287.5,0,423.5,,31966.5,,,31966500,,,11739441.79,,0.446963415,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,,20180626,45.5,15764.5,0,411.5,7329,1069.5,322,70.5,0,25,1000,43,1000,476,2290.5,0,23.5,,29825,,,29825000,,,10952993.02,,0.417020438,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,,20180626,47.5,12656.5,0,350.5,7335,1172,97,73,0,25,1000,80,1000,500,2278.5,0,4,,26571.5,,,26571500,,,9758171.135,,0.371529206,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,,20180627,1.5,11131.5,0,241.5,7337,1420.5,0,72.5,0,25,975,80,974,504,2280.5,0,0,,25041.5,,,25041500,,,9196290.856,,0.350136372,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,,20180627,3.5,10664.5,0,286.5,7339.5,1298.5,0,72,0,25.5,976,80,974,504,2260.5,0,0,,24481,,,24481000,,,8990451.708,,0.342299324,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,,20180627,5.5,10457,0,245,7347.5,1173,0,72.5,0,25,950,80,951,504,2250.5,0,0,,24055.5,,,24055500,,,8834190.231,,0.336349879,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,,20180627,7.5,10321.5,0,242,7355,1035,0,72,0,25,950,33,950,504,2263,0,3.5,,23754,,,23754000,,,8723466.765,,0.332134233,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,,20180627,9.5,10119,0,243,7354,986,0,59,0,25.5,950,14,939,504,2263.5,0,1.5,,23458.5,,,23458500,,,8614946.75,,0.32800248,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,,20180627,11.5,11330,0,244.5,7358.5,1036,0,53.5,0,25,884,30,206,504,2290.5,0,2.5,,23964.5,,,23964500,,,8800771.208,,0.335077495,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,,20180627,13.5,14093.5,0,22.5,7359.5,1141.5,63,60.5,0,25,570,212,0,501,2300,0,132,,26480.5,,,26480500,,,9724752.112,,0.370256822,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,,20180627,15.5,17801.5,0,0,7350.5,1149,479,144,0,25,874,95,0,328,2300.5,0,713,,31259.5,,,31259500,,,11479801.69,,0.437077968,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,,20180627,17.5,18390.5,0,0,7351,1063.5,454,170.5,0,24.5,1000,0,555,286,2295,0,1680,,33270,,,33270000,,,12218141.76,,0.46518927,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,,20180627,19.5,17895.5,0,0,7353.5,988,333,153.5,0,25,1000,0,628,204,2296,0,3007,,33883.5,,,33883500,,,12443444.73,,0.473767377,,,,,,,,,,,,,,,,,,,,,,,,,,,
4257,,20180627,21.5,17309.5,0,0,7344,957.5,312,112,0,25,1000,0,144,1,2297.5,0,4730,,34232.5,,,34232500,,,12571612.19,,0.47864718,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,,20180627,23.5,17179,0,0,7338,804.5,362,41.5,0,25,1000,0,0,0,2285,0,6715,,35750,,,35750000,,,13128901.95,,0.499865236,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,,20180627,25.5,17125,0,0,7346.5,786,304,47,0,25,1000,0,0,0,2264.5,0,8225,,37123,,,37123000,,,13633125.23,,0.519062858,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,,20180627,27.5,16934,0,0,7339,783,297,47,0,25,1000,0,0,0,2247.5,0,8910,,37582.5,,,37582500,,,13801872.93,,0.525487699,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,,20180627,29.5,16935,0,0,7333.5,816,329,36.5,0,21.5,1000,0,0,0,2242.5,0,8990,,37704,,,37704000,,,13846492.84,,0.527186542,,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,,20180627,31.5,16959.5,0,192.5,7340.5,860.5,311,46,0,16.5,1000,0,237,0,2204,0,8531,,37698.5,,,37698500,,,13844473.01,,0.527109639,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,,20180627,33.5,17383.5,0,275.5,7346,988,331,176.5,0,16,1000,0,983,0,2154.5,0,7580,,38234,,,38234000,,,14041131.11,,0.534597131,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,,20180627,35.5,18111,0,276,7343.5,1188.5,757,302,0,17,1000,0,1000,38,2123.5,0,6210,,38366.5,,,38366500,,,14089790.67,,0.536449779,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,,20180627,37.5,18506,0,277.5,7346,1398,759,260,0,21.5,1000,0,1000,193,2113,0,4575,,37449,,,37449000,,,13752846.13,,0.523621069,,,,,,,,,,,,,,,,,,,,,,,,,,,
4266,,20180627,39.5,18711.5,0,253,7333.5,1800,350,243,0,25,1000,0,1000,338,2120,0,2915,,36089,,,36089000,,,13253396.99,,0.504605217,,,,,,,,,,,,,,,,,,,,,,,,,,,
4267,,20180627,41.5,17913.5,0,0,7334.5,2252,348,123,0,25,1000,0,1000,450,2124,0,1495,,34065,,,34065000,,,12510099.16,,0.476305155,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,,20180627,43.5,16128.5,0,0,7335,2726,387,25,0,25,1000,0,1000,504,2127,0,486.5,,31744,,,31744000,,,11657730.44,,0.443852365,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,,20180627,45.5,14432,0,125.5,7334,2651,382,25,0,24.5,1000,0,1000,489,2203,0,332,,29998,,,29998000,,,11016525.89,,0.419439367,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,,20180627,47.5,11443,0,243.5,7328.5,2507.5,0,25,0,25,998,139,1000,463,2214.5,0,3.5,,26390.5,,,26390500,,,9691700.331,,0.36899842,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,,20180628,1.5,10062.5,0,243.5,7325.5,2245,0,23.5,0,25,999,290,1000,504,2233.5,0,0,,24951.5,,,24951500,,,9163239.075,,0.34887797,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,,20180628,3.5,9731,0,243,7330,1892,0,21,0,25,950,296,950,504,2262,0,0,,24204,,,24204000,,,8888725.67,,0.338426243,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,,20180628,5.5,9426,0,244.5,7332,1512,0,20,0,25.5,950,296,950,504,2268.5,0,0,,23528.5,,,23528500,,,8640653.691,,0.328981237,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,,20180628,7.5,9539.5,0,266,7335.5,1252.5,0,20,0,25.5,950,296,950,504,2267,0,1.5,,23407.5,,,23407500,,,8596217.407,,0.327289385,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,,20180628,9.5,9319.5,0,362.5,7339.5,1088.5,0,20,0,25,950,296,940,504,2264,0,0.5,,23109.5,,,23109500,,,8486779.288,,0.323122676,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,,20180628,11.5,10419.5,0,479.5,7343,1052.5,0,20,0,26,999,268,234,504,2242.5,0,2,,23590,,,23590000,,,8663239.075,,0.329841145,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,,20180628,13.5,13011,0,315,7342.5,1009,125,22.5,0,25.5,1000,295,0,503,2232,0,133,,26013.5,,,26013500,,,9553250.092,,0.363727114,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,,20180628,15.5,17026,0,282,7338,977.5,420,113,0,25.5,1000,80,397,313,2264,0,659.5,,30895.5,,,30895500,,,11346125.6,,0.431988431,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,,20180628,17.5,17973,0,234,7339,1017.5,367,154.5,0,20.5,1000,0,990,121,2315.5,0,1570,,33102,,,33102000,,,12156445.1,,0.462840253,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,,20180628,19.5,17776,0,414,7343.5,1044.5,525,140,0,17,516,0,789,0,2312,0,2802.5,,33679.5,,,33679500,,,12368527.36,,0.470914999,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,,20180628,21.5,17568,0,426,7321.5,1004.5,322,109,0,16,402,0,363,0,2307,0,4460,,34299,,,34299000,,,12596033.79,,0.479577,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,,20180628,23.5,16900,0,429.5,7323.5,963,334,104,0,16,874,0,145,0,2300,0,6440,,35829,,,35829000,,,13157914.07,,0.500969834,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,,20180628,25.5,16855.5,0,286,7337.5,1015,325,99,0,18.5,876,0,303,0,2287.5,0,8000,,37403,,,37403000,,,13735952.99,,0.522977886,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,,20180628,27.5,17174,0,224.5,7329.5,1132.5,421,59,0,23.5,253,0,298,0,2257.5,0,8685,,37857.5,,,37857500,,,13902864.49,,0.529332816,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,,20180628,29.5,17130,0,346.5,7328,1326,356,33.5,0,24.5,247,0,359,0,2255,0,8730,,38135.5,,,38135500,,,14004957.77,,0.53321988,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,,20180628,31.5,16653.5,0,468,7325.5,1585.5,362,23.5,0,24.5,543,0,581,0,2273.5,0,8228,,38068,,,38068000,,,13980168.93,,0.532276079,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,,20180628,33.5,16992.5,0,489,7330,1770,415,89,0,25,999,0,996,0,2290.5,0,7050,,38446,,,38446000,,,14118986.41,,0.537561367,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,,20180628,35.5,17644.5,0,464.5,7333.5,1911,469,237,0,25,1000,0,1000,56,2281,0,5780,,38201.5,,,38201500,,,14029195.74,,0.534142708,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,,20180628,37.5,17610,0,492.5,7330,2093.5,573,268,0,25,1000,0,1000,214,2268.5,0,4250,,37124.5,,,37124500,,,13633676.09,,0.519083831,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,,20180628,39.5,17170,0,494.5,7324.5,2269.5,554,256,0,25,1000,0,1000,310,2299,0,2735,,35437.5,,,35437500,,,13014138.82,,0.495495785,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,,20180628,41.5,16450,0,423,7323.5,2406,388,72,0,25,1000,0,1000,365,2307.5,0,1380,,33140,,,33140000,,,12170400.29,,0.463371578,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,,20180628,43.5,16225.5,0,184.5,7320,2487,468,38.5,0,25,516,0,1000,413,2332.5,0,471,,31481,,,31481000,,,11561145.8,,0.440175035,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,,20180628,45.5,14810,0,0,7327,2414,318,33.5,0,25.5,999,0,1000,340,2352,0,317.5,,29936.5,,,29936500,,,10993940.51,,0.418579459,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,,20180628,47.5,11744,0,0,7326,2327.5,0,31.5,0,25.5,976,96,975,368,2366.5,0,4,,26240,,,26240000,,,9636430.408,,0.366894092,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,,20180629,1.5,9816.5,0,7.5,7319.5,2265,0,18,0,25.5,902,253,902,503,2372.5,0,0,,24384.5,,,24384500,,,8955012.853,,0.340950038,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,,20180629,3.5,9496.5,0,182.5,7325,2083,0,18,0,25,902,296,902,504,2382,0,0,,24116,,,24116000,,,8856408.373,,0.337195805,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,,20180629,5.5,8866,0,244,7331,2156.5,0,18,0,25,852,298,854,504,2399.5,0,0,,23548,,,23548000,,,8647814.91,,0.32925389,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,,20180629,7.5,8442.5,0,243,7328.5,2218.5,0,18,0,26,852,285,854,504,2403,0,4,,23178.5,,,23178500,,,8512118.986,,0.324087451,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,,20180629,9.5,8367,0,243,7332.5,2099.5,0,18,0,26,852,199,854,504,2398,0,1,,22894,,,22894000,,,8407638.634,,0.320109503,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,,20180629,11.5,8986,0,241.5,7342.5,1985,0,18,0,26,851,230,854,504,2395,0,2,,23435,,,23435000,,,8606316.563,,0.327673897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,,20180629,13.5,11007,0,242,7340,1924,114,22.5,0,25.5,1000,269,903,347,2392,0,158,,25744,,,25744000,,,9454278.369,,0.359958899,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,,20180629,15.5,15401,0,31,7336.5,1802.5,520,95.5,0,26,1000,62,771,60,2390,0,791.5,,30287,,,30287000,,,11122658.83,,0.423480235,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,,20180629,17.5,16353,0,0,7333,1723.5,531,215,0,26,1000,0,938,0,2336,0,1895,,32350.5,,,32350500,,,11880462.72,,0.452332597,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,,20180629,19.5,16210,0,0,7328.5,1649,439,200.5,0,25,999,0,1000,0,2271,0,3361.5,,33483.5,,,33483500,,,12296547.93,,0.468174479,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,,20180629,21.5,15805.5,0,0,7331,1558.5,377,105.5,0,19.5,1000,0,1000,0,2261.5,0,5205,,34663.5,,,34663500,,,12729893.5,,0.484673528,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,,20180629,23.5,15811,0,0,7332,1196,369,77,0,16,1000,0,895,0,2250,0,6740,,35686,,,35686000,,,13105398.46,,0.498970373,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,,20180629,25.5,15702.5,0,0,7326.5,1138,325,60.5,0,17,1000,0,906,0,2253,0,8025,,36753.5,,,36753500,,,13497429.31,,0.513896418,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,,20180629,27.5,14763.5,0,0,7332.5,1508,222,23.5,0,22.5,1000,0,999,0,2251.5,0,8695,,36817.5,,,36817500,,,13520932.79,,0.514791282,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,,20180629,29.5,14002.5,0,0,7327.5,1931,224,25,0,25.5,1000,0,1000,0,2248.5,0,8760,,36544,,,36544000,,,13420492.1,,0.510967138,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,,20180629,31.5,14056,0,0,7327.5,2117,311,38.5,3,25,1000,0,950,0,2255.5,0,8387,,36470.5,,,36470500,,,13393499.82,,0.509939443,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,,20180629,33.5,14820.5,0,0,7332.5,2356.5,297,114.5,0,25,1000,0,958,0,2254.5,0,7390,,36548.5,,,36548500,,,13422144.69,,0.511030058,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,,20180629,35.5,15590,0,0,7331.5,2481,373,282.5,0,26,996,0,1000,0,2200,0,5970,,36250,,,36250000,,,13312522.95,,0.506856358,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,,20180629,37.5,15841,0,0,7335.5,2708.5,350,295,0,25.5,996,0,1000,32,2158.5,0,4385,,35127,,,35127000,,,12900110.17,,0.491154298,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,,20180629,39.5,15773.5,0,0,7326.5,2894.5,419,243,0,25,996,0,1000,196,2160,0,2825,,33858.5,,,33858500,,,12434263.68,,0.473417821,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,,20180629,41.5,15269.5,0,0,7325,3128,307,46,0,26,996,0,1000,115,2166,0,1470,,31848.5,,,31848500,,,11696107.23,,0.44531351,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,,20180629,43.5,14021.5,0,0,7326,3406,331,24,0,20,924,0,998,209,2210,0,459.5,,29929,,,29929000,,,10991186.19,,0.418474592,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317,,20180629,45.5,13506,0,0,7334,3737,351,24,0,0,564,0,621,200,2051,0,327.5,,28715.5,,,28715500,,,10545538.01,,0.401507138,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,,20180629,47.5,10055.5,0,0,7339.5,3834,27,22.5,0,0,1794,26,899,164,1357.5,0,3.5,,25522.5,,,25522500,,,9372934.264,,0.356861832,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,,20180630,1.5,8351,0,135.5,7335.5,3863.5,0,20.5,0,0,1700,61,854,371,1296.5,0,0,,23988.5,,,23988500,,,8809585.017,,0.335413069,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,,20180630,3.5,7741.5,0,245.5,7336,3231.5,0,20,0,0,1700,216,854,479,1419.5,0,0,,23243,,,23243000,,,8535806.096,,0.324989306,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,,20180630,5.5,7630,0,244,7336,2651,0,20,0,0,1601,259,805,504,1324,0,0,,22374,,,22374000,,,8216672.787,,0.312838736,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322,,20180630,7.5,7756.5,0,242.5,7333.5,2329.5,0,20,0,0,1602,247,804,500,1253,0,2,,22090,,,22090000,,,8112376.056,,0.308867778,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,,20180630,9.5,7280.5,0,242,7337.5,2269,0,20,0,0,1602,240,805,504,1224,0,1,,21525,,,21525000,,,7904884.319,,0.30096781,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,,20180630,11.5,7180,0,258.5,7340,2154,0,20,0,0,1602,242,804,504,1267.5,0,2.5,,21374.5,,,21374500,,,7849614.396,,0.298863482,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,,20180630,13.5,7998,0,222,7340,1966,0,20.5,0,0,1602,284,804,504,1335.5,0,110,,22186,,,22186000,,,8147631.289,,0.310210074,,,,,,,,,,,,,,,,,,,,,,,,,,,
