"index","Normalised_ASHP_heat","Normalised_ASHP_elec","Normalised_GSHP_heat","Normalised_GSHP_elec","Normalised_Resistance_heater_heat","Normalised_Resistance_heater_elec","Normalised_Gas_boiler_heat","Normalised_Gas_boiler_gas"
"2013-12-16T16:30:00",8.397454391909991e-05,2.9439819817985485e-05,8.297717660918675e-05,2.9151531989475854e-05,8.253527456273718e-05,8.253527456273718e-05,0.00014365158085241587,0.00017101378186046997
"2013-12-16T17:00:00",8.574708963607271e-05,2.9506927580570657e-05,8.569333628677047e-05,2.9625477284450736e-05,8.95861040483068e-05,8.95861040483068e-05,0.0001493009557564962,0.00017773923784220538
"2013-12-16T17:30:00",8.521554272475765e-05,2.9578686133851382e-05,8.731453898020691e-05,3.038749360415846e-05,9.685691943061099e-05,9.685691943061099e-05,0.0001493009557564962,0.00017773923784220538
"2013-12-16T18:00:00",8.094243120203827e-05,2.8549894515227278e-05,8.688462408451248e-05,3.055849233784496e-05,9.685691943061099e-05,9.685691943061099e-05,0.00014564895907958491,0.0001733916199560229
"2013-12-16T18:30:00",8.000868531010616e-05,2.806998012272059e-05,8.703030223517155e-05,3.055849233784496e-05,9.685691943061099e-05,9.685691943061099e-05,0.00014564895907958491,0.0001733916199560229
"2013-12-16T19:00:00",7.857473813678e-05,2.878017334610648e-05,8.631242996188535e-05,3.0234007020700013e-05,8.69625335707507e-05,8.69625335707507e-05,0.00012969257876640117,0.00015439592271780582
"2013-12-16T19:30:00",7.857473813678e-05,2.878017334610648e-05,8.631242996188535e-05,3.0282011573082342e-05,8.45320793089483e-05,8.45320793089483e-05,0.00012969257876640117,0.00015439592271780582
"2013-12-16T20:00:00",7.825188933846627e-05,2.8901466317129913e-05,8.388658452875717e-05,3.021965251257578e-05,7.810284023876168e-05,7.810284023876168e-05,0.00010746981398774741,0.00012794025742299492
"2013-12-16T20:30:00",7.825188933846627e-05,2.8901466317129913e-05,8.298610053238603e-05,3.0022994002856243e-05,7.810284023876168e-05,7.810284023876168e-05,0.00010746981398774741,0.00012794025742299492
"2013-12-16T21:00:00",6.889860374344e-05,2.663816077355851e-05,7.852917437530405e-05,2.9027399588343562e-05,7.28936539319273e-05,7.28936539319273e-05,7.873626394415504e-05,9.373364588686993e-05
"2013-12-16T21:30:00",6.671020740158293e-05,2.6165675407241817e-05,7.78161417218093e-05,2.883539361773713e-05,6.660769418351472e-05,6.660769418351472e-05,7.567148379350104e-05,9.008510012031292e-05
"2013-12-16T22:00:00",5.570239777136242e-05,2.240264897035332e-05,7.521816807725427e-05,2.823321413404659e-05,6.0243894885566093e-05,6.0243894885566093e-05,6.200398487587909e-05,7.381426512374443e-05
"2013-12-16T22:30:00",4.4416194607574436e-05,1.86263100822032e-05,7.081073612431124e-05,2.7297211035051352e-05,5.464827333078801e-05,5.464827333078801e-05,4.7592649684283355e-05,5.665791818943861e-05
"2013-12-16T23:00:00",3.556561752471572e-05,1.555134365087542e-05,6.740709866421253e-05,2.553996397168233e-05,4.949935148022965e-05,4.949935148022965e-05,3.901414735394937e-05,4.644541527199628e-05
"2013-12-16T23:30:00",3.2795218437749544e-05,1.4498010369244523e-05,6.626659889959995e-05,2.4864746093061015e-05,4.7347706875372735e-05,4.7347706875372735e-05,2.883124287446223e-05,3.432290779672836e-05
"2013-12-17T00:00:00",5.054556258295141e-05,2.1817145893299677e-05,6.97356971129473e-05,2.6161764197171915e-05,5.262743833370486e-05,5.262743833370486e-05,2.0985984904555532e-05,2.498331568012589e-05
"2013-12-17T00:30:00",5.054556258295141e-05,2.1874549938456167e-05,6.97356971129473e-05,2.6186687889414416e-05,9.284665101572742e-05,9.284665101572742e-05,1.890712342566641e-05,2.2508480897445985e-05
"2013-12-17T01:00:00",5.1499278900193484e-05,2.227649714694533e-05,7.060128269492629e-05,2.7346727968618514e-05,9.367719830990985e-05,9.367719830990985e-05,1.8527671357436248e-05,2.2056752111493386e-05
"2013-12-17T01:30:00",5.1499278900193484e-05,2.228783038953501e-05,7.035616854109531e-05,2.622847856580728e-05,9.367719830990985e-05,9.367719830990985e-05,1.8527671357436248e-05,2.2056752111493386e-05
"2013-12-17T02:00:00",5.441606949218106e-05,2.4357031861434315e-05,7.320476035794356e-05,2.7519050254393934e-05,9.279286969174431e-05,9.279286969174431e-05,1.8527671357436248e-05,2.2056752111493386e-05
"2013-12-17T02:30:00",5.42971561174496e-05,2.4357031861434315e-05,7.324873655627982e-05,2.7691559620847712e-05,9.086427421117784e-05,9.086427421117784e-05,1.8527671357436248e-05,2.2056752111493386e-05
"2013-12-17T03:00:00",6.082242527341152e-05,2.6496156048181892e-05,7.732301104100649e-05,2.860796645588967e-05,8.799347049771445e-05,8.799347049771445e-05,2.3488573629412934e-05,2.7962587868504877e-05
"2013-12-17T03:30:00",5.946561128892927e-05,2.6087059560311492e-05,7.786960133696234e-05,2.890497539116223e-05,8.216140694017678e-05,8.216140694017678e-05,2.3488573629412934e-05,2.7962587868504877e-05
"2013-12-17T04:00:00",6.720605162643065e-05,2.664013298856023e-05,7.88315317198765e-05,2.8839035571503608e-05,8.153303266468146e-05,8.153303266468146e-05,3.215926652057207e-05,3.828484300655948e-05
"2013-12-17T04:30:00",7.18226992239712e-05,2.9006530476410452e-05,7.897754556670607e-05,2.8746778570811373e-05,8.153303266468146e-05,8.153303266468146e-05,3.559517976873089e-05,4.2375212424127984e-05
"2013-12-17T05:00:00",8.611978931570655e-05,3.259667513390602e-05,8.102215204886316e-05,2.895636313151294e-05,8.182928453515282e-05,8.182928453515282e-05,6.12726707684322e-05,7.294365839506114e-05
"2013-12-17T05:30:00",8.611978931570655e-05,3.259667513390602e-05,8.611376077197789e-05,3.0697523004961e-05,8.182928453515282e-05,8.182928453515282e-05,9.000978059016599e-05,0.00010715449802236004
"2013-12-17T06:00:00",0.0001108185161682769,4.0244033217629334e-05,8.864323141673907e-05,3.1370988969192495e-05,8.317485969159334e-05,8.317485969159334e-05,0.00011175658414840425,0.0001330435515932265
"2013-12-17T06:30:00",0.0001164084378818266,4.352355750918886e-05,9.525517312772346e-05,3.3066237146071225e-05,8.453657623889902e-05,8.453657623889902e-05,0.00011842120218347718,0.00014097762406434485
"2013-12-17T07:00:00",0.00011727501656497666,4.420644394720517e-05,9.922070303421692e-05,3.465171617202967e-05,8.453657623889902e-05,8.453657623889902e-05,0.00013850969463409768,0.0001648924916034988
"2013-12-17T07:30:00",0.0001171183723394144,4.420644394720517e-05,9.920316990297821e-05,3.4979715808459596e-05,7.816240532801581e-05,7.816240532801581e-05,0.00013850969463409768,0.0001648924916034988
"2013-12-17T08:00:00",0.00011343921924104326,4.284852146599324e-05,9.91324918717463e-05,3.4914356463429146e-05,7.033394265713973e-05,7.033394265713973e-05,0.00012186052134903258,0.00014507205529983887
"2013-12-17T08:30:00",0.00011136165858481485,4.18354883347898e-05,9.724849502616557e-05,3.4601274325576066e-05,7.033394265713973e-05,7.033394265713973e-05,0.000117213325399976,0.00013953966925875987
"2013-12-17T09:00:00",9.939466358724111e-05,3.8132682643738446e-05,9.440388960134206e-05,3.3886580675404327e-05,6.627826434152503e-05,6.627826434152503e-05,0.00010195558476697655,0.00012137569456241897
"2013-12-17T09:30:00",9.586795151863069e-05,3.646071289818322e-05,9.172627204033454e-05,3.3843251391563315e-05,6.59591991187997e-05,6.59591991187997e-05,9.86096380925133e-05,0.00011739242887014878
"2013-12-17T10:00:00",8.923805705619447e-05,3.448849789646166e-05,8.771798283412291e-05,3.1709863762812764e-05,6.59591991187997e-05,6.59591991187997e-05,8.973725124907703e-05,0.00010683006328472717
"2013-12-17T10:30:00",8.821890446354952e-05,3.439134182978111e-05,8.573432618792327e-05,3.101636792707443e-05,6.59591991187997e-05,6.59591991187997e-05,8.571199539891441e-05,0.00010203809201882518
"2013-12-17T11:00:00",8.764061186049153e-05,3.3705259284474774e-05,8.315336114934054e-05,3.042328021466842e-05,6.534032924113183e-05,6.534032924113183e-05,8.376217412923368e-05,9.971686996435643e-05
"2013-12-17T11:30:00",8.582848197007993e-05,3.281385307204773e-05,8.158908693148571e-05,2.951070066565374e-05,6.512330166689983e-05,6.512330166689983e-05,8.376217412923368e-05,9.971686996435643e-05
"2013-12-17T12:00:00",8.566935499158997e-05,3.276653389934684e-05,7.992445354599009e-05,2.8042727538295207e-05,6.498892528731444e-05,6.498892528731444e-05,8.376217412923368e-05,9.971686996435643e-05
"2013-12-17T12:30:00",8.502490226826145e-05,3.246643201341999e-05,7.861172765856761e-05,2.756351076439285e-05,6.405521436373345e-05,6.405521436373345e-05,8.376217412923368e-05,9.971686996435643e-05
"2013-12-17T13:00:00",8.388964076264281e-05,3.226087056151183e-05,7.832773569198991e-05,2.7355251504197763e-05,6.405521436373345e-05,6.405521436373345e-05,8.454192639661646e-05,0.00010064514975691734
"2013-12-17T13:30:00",8.388964076264281e-05,3.2275816034769555e-05,7.832773569198991e-05,2.7276424098743314e-05,6.405521436373345e-05,6.405521436373345e-05,8.454192639661646e-05,0.00010064514975691734
"2013-12-17T14:00:00",9.07770561498783e-05,3.421612241611752e-05,7.845095716757619e-05,2.756784683992855e-05,6.405521436373345e-05,6.405521436373345e-05,8.910465279676951e-05,0.00010607696423602848
"2013-12-17T14:30:00",9.06678360020702e-05,3.421612241611752e-05,7.928331582234532e-05,2.756784683992855e-05,6.405521436373345e-05,6.405521436373345e-05,8.910465279676951e-05,0.00010607696423602848
"2013-12-17T15:00:00",9.883536579249757e-05,3.6445624054686014e-05,8.242337583923524e-05,2.9142314332127384e-05,7.008122638378083e-05,7.008122638378083e-05,0.00012032701928014079,0.00014324644629224275
"2013-12-17T15:30:00",9.895202720541855e-05,3.63624937936294e-05,8.342482745255623e-05,2.9288132356190838e-05,7.008122638378083e-05,7.008122638378083e-05,0.00012982663343715647,0.0001545555212829598
"2013-12-17T16:00:00",0.0001065961716976763,3.9944274021543204e-05,8.879039222548455e-05,2.9974545352415016e-05,8.277866827369432e-05,8.277866827369432e-05,0.00015623380901914368,0.0001859926262102377
"2013-12-17T16:30:00",0.00010715165094848032,4.088522689063584e-05,9.339619264051563e-05,3.220672206984222e-05,8.508185871852394e-05,8.508185871852394e-05,0.00017042820405738514,0.00020289072703643903
"2013-12-17T17:00:00",0.00010815400474525955,4.1070335353988914e-05,9.59723180593069e-05,3.3126798833331536e-05,9.213268820409356e-05,9.213268820409356e-05,0.00017607760693614632,0.00020961619489483506
"2013-12-17T17:30:00",0.00010751860183119425,4.113540446170529e-05,9.742214785770013e-05,3.448172802368979e-05,9.940350358639776e-05,9.940350358639776e-05,0.00017607760693614632,0.00020961619489483506
"2013-12-17T18:00:00",0.00010430716441605053,3.973947138285379e-05,9.640068036021273e-05,3.375125665350429e-05,9.940350358639776e-05,9.940350358639776e-05,0.0001718778240456718,0.00020461645332838218
"2013-12-17T18:30:00",0.00010352326490222797,3.973947138285379e-05,9.654635851087182e-05,3.38194519318085e-05,9.940350358639776e-05,9.940350358639776e-05,0.0001718778240456718,0.00020461645332838218
"2013-12-17T19:00:00",0.00010161071989481382,3.967356653154626e-05,9.542215399786921e-05,3.380983563525755e-05,8.950911073286725e-05,8.950911073286725e-05,0.00015716038639910143,0.00018709569481686105
"2013-12-17T19:30:00",0.00010161071989481382,3.967356653154626e-05,9.542215399786921e-05,3.385784018763988e-05,8.707867045840527e-05,8.707867045840527e-05,0.00015716038639910143,0.00018709569481686105
"2013-12-17T20:00:00",9.943427573536078e-05,3.878938827729041e-05,9.235078580986905e-05,3.3851864096437854e-05,8.064942439454845e-05,8.064942439454845e-05,0.00013520076545610291,0.00016095328832205766
"2013-12-17T20:30:00",9.943427573536078e-05,3.878938827729041e-05,9.145029481982768e-05,3.369722006055818e-05,8.064942439454845e-05,8.064942439454845e-05,0.00013520076545610291,0.00016095328832205766
"2013-12-17T21:00:00",9.34628213366908e-05,3.664161816573476e-05,8.776875687991191e-05,3.230464744024685e-05,7.544023808771408e-05,7.544023808771408e-05,9.690230835033146e-05,0.00011535989280490439
"2013-12-17T21:30:00",9.13440889438839e-05,3.537173899890818e-05,8.692529227683522e-05,3.1731981244879944e-05,6.91542853329717e-05,6.91542853329717e-05,9.447500124012754e-05,0.00011247024189741926
"2013-12-17T22:00:00",7.768779388595259e-05,3.2408328601241614e-05,8.247380020151331e-05,3.12900896889357e-05,6.197905943521903e-05,6.197905943521903e-05,7.674383723550093e-05,9.13617104916356e-05
"2013-12-17T22:30:00",6.153699653435443e-05,2.724179668907213e-05,7.758959576240942e-05,2.9987913753038386e-05,5.560036711653931e-05,5.560036711653931e-05,5.787036210567507e-05,6.889328957039623e-05
"2013-12-17T23:00:00",5.2066913149837916e-05,2.4221940379069052e-05,7.303442252609275e-05,2.8624434800837555e-05,5.045144526598095e-05,5.045144526598095e-05,4.8894350050605794e-05,5.8207561111313805e-05
"2013-12-17T23:30:00",4.825378930475409e-05,2.1744826097983887e-05,7.112607372080992e-05,2.7857092801258165e-05,4.829980066112404e-05,4.829980066112404e-05,3.871142633852555e-05,4.608502988272467e-05
"2013-12-18T00:00:00",4.980222635639829e-05,2.2168023573433087e-05,6.915163473195875e-05,2.6423647423770195e-05,5.3178448629239035e-05,5.3178448629239035e-05,2.211233997115044e-05,2.632421441528088e-05
"2013-12-18T00:30:00",4.980222635639829e-05,2.222542761858958e-05,6.915163473195875e-05,2.6448571116012696e-05,8.993586448962274e-05,8.993586448962274e-05,2.0033478492261316e-05,2.3849379632600975e-05
"2013-12-18T01:00:00",5.0190413518731815e-05,2.2361729005902707e-05,7.027146120740434e-05,2.649036179240556e-05,9.076639779646475e-05,9.076639779646475e-05,1.9654026424031154e-05,2.339765084664838e-05
"2013-12-18T01:30:00",5.0190413518731815e-05,2.2373062248492386e-05,7.002634705357335e-05,2.649036179240556e-05,9.076639779646475e-05,9.076639779646475e-05,1.9654026424031154e-05,2.339765084664838e-05
"2013-12-18T02:00:00",5.3383740824843765e-05,2.382369457054323e-05,7.3754980368743e-05,2.8142766745523487e-05,8.988206218462896e-05,8.988206218462896e-05,1.9654026424031154e-05,2.339765084664838e-05
"2013-12-18T02:30:00",5.326482045644209e-05,2.382369457054323e-05,7.379895656707926e-05,2.8285902697058007e-05,8.795349467874338e-05,8.795349467874338e-05,1.9654026424031154e-05,2.339765084664838e-05
"2013-12-18T03:00:00",5.979009660607422e-05,2.6122426550608323e-05,7.739901824894518e-05,2.841026064405486e-05,8.508269096527998e-05,8.508269096527998e-05,2.2820833732673142e-05,2.7167659221170076e-05
"2013-12-18T03:30:00",5.8603487573708636e-05,2.6122426550608323e-05,7.794562952591169e-05,2.8707269579327416e-05,7.92506204140721e-05,7.92506204140721e-05,2.2820833732673142e-05,2.7167659221170076e-05
"2013-12-18T04:00:00",6.634392791121001e-05,2.6479602030773827e-05,7.907821944950672e-05,2.868256968453192e-05,7.862224613857679e-05,7.862224613857679e-05,3.1491549353260494e-05,3.7489938112545876e-05
"2013-12-18T04:30:00",7.129598493877738e-05,2.853978866176101e-05,7.922424029000652e-05,2.8580390414216663e-05,7.862224613857679e-05,7.862224613857679e-05,3.450194672429255e-05,4.107374420216775e-05
"2013-12-18T05:00:00",8.566690720701336e-05,3.242989008652639e-05,8.09842113879258e-05,2.8789978471753337e-05,7.891849800904815e-05,7.891849800904815e-05,6.017944122082898e-05,7.16421901731009e-05
"2013-12-18T05:30:00",8.566690720701336e-05,3.2700810883465004e-05,8.61821798477291e-05,3.006166200549638e-05,7.891849800904815e-05,7.891849800904815e-05,7.80818312534242e-05,9.295456070477663e-05
"2013-12-18T06:00:00",0.00011058375964004006,4.0441324654503674e-05,8.73849862203216e-05,3.075717901192797e-05,8.026406617181845e-05,8.026406617181845e-05,0.00010265507068125735,0.00012220841474378563
"2013-12-18T06:30:00",0.00011559722109212913,4.3250898785200854e-05,9.322081237243701e-05,3.237179017118312e-05,8.162579670646456e-05,8.162579670646456e-05,0.00010931968871633026,0.000130142487214904
"2013-12-18T07:00:00",0.00011621042609691971,4.423498861220349e-05,9.714540133346919e-05,3.387233456916849e-05,8.162579670646456e-05,8.162579670646456e-05,0.00012658178026570699,0.00015069258991589718
"2013-12-18T07:30:00",0.00011605378187135745,4.423498861220349e-05,9.705400805104899e-05,3.420034119926864e-05,7.604505068824202e-05,7.604505068824202e-05,0.00012658178026570699,0.00015069258991589718
"2013-12-18T08:00:00",0.00011227886444667932,4.229124833877806e-05,9.672775333533867e-05,3.3099687870728086e-05,6.910539258447157e-05,6.910539258447157e-05,0.00010993260698064189,0.00013087215361223722
"2013-12-18T08:30:00",0.00011049370914230189,4.1864026006117904e-05,9.471726197650922e-05,3.308665516627522e-05,6.910539258447157e-05,6.910539258447157e-05,0.00010528539704424487,0.00012533975569449765
"2013-12-18T09:00:00",9.915967626788704e-05,3.802984072316995e-05,9.13537262214455e-05,3.3186815014314775e-05,6.435576734138942e-05,6.435576734138942e-05,9.002765641124542e-05,0.00010717578099815675
"2013-12-18T09:30:00",9.563296419927664e-05,3.6489254066346435e-05,8.891306120112355e-05,3.193961981684311e-05,6.40367021186641e-05,6.40367021186641e-05,8.668170274311194e-05,0.00010319250342922594
"2013-12-18T10:00:00",8.95584930382827e-05,3.451704256145999e-05,8.629664524820136e-05,3.104317116818825e-05,6.40367021186641e-05,6.40367021186641e-05,7.960340911459282e-05,9.476596522629412e-05
"2013-12-18T10:30:00",8.887526041359055e-05,3.407281861649775e-05,8.431298860200172e-05,3.0567391783198474e-05,6.40367021186641e-05,6.40367021186641e-05,7.557812528974933e-05,8.997395833041035e-05
"2013-12-18T11:00:00",8.829696781053256e-05,3.377814381866074e-05,8.103867809159036e-05,2.9024773465176376e-05,6.341783923466644e-05,6.341783923466644e-05,7.362831101373882e-05,8.765274815260217e-05
"2013-12-18T11:30:00",8.648483792012095e-05,3.335717033034114e-05,7.976226333994425e-05,2.8522641930801893e-05,6.320081166043444e-05,6.320081166043444e-05,7.362831101373882e-05,8.765274815260217e-05
"2013-12-18T12:00:00",8.632571094163099e-05,3.241844494521321e-05,7.803025992923025e-05,2.832814971043265e-05,6.306642828717884e-05,6.306642828717884e-05,7.362831101373882e-05,8.765274815260217e-05
"2013-12-18T12:30:00",8.568125821830248e-05,3.2201525772869604e-05,7.706505650865367e-05,2.8120226146408066e-05,6.213271736359784e-05,6.213271736359784e-05,7.362831101373882e-05,8.765274815260217e-05
"2013-12-18T13:00:00",8.501448169963534e-05,3.1912781607378194e-05,7.659318658531624e-05,2.772953525013618e-05,6.213271736359784e-05,6.213271736359784e-05,7.440806328112159e-05,8.858102794516311e-05
"2013-12-18T13:30:00",8.501448169963534e-05,3.192772358380081e-05,7.659318658531624e-05,2.7636159262208925e-05,6.213271736359784e-05,6.213271736359784e-05,7.440806328112159e-05,8.858102794516311e-05
"2013-12-18T14:00:00",9.093134350857681e-05,3.386802996514877e-05,7.675190793093352e-05,2.8278830348049175e-05,6.213271736359784e-05,6.213271736359784e-05,7.948497830310647e-05,9.462497738830166e-05
"2013-12-18T14:30:00",9.082212336076871e-05,3.386802996514877e-05,7.740748758358024e-05,2.8278830348049175e-05,6.213271736359784e-05,6.213271736359784e-05,7.948497830310647e-05,9.462497738830166e-05
"2013-12-18T15:00:00",9.835669802170739e-05,3.609753160371727e-05,8.251498592543223e-05,2.92909333211135e-05,6.885267631111267e-05,6.885267631111267e-05,0.00010897041783192964,0.0001297266853272689
"2013-12-18T15:30:00",9.84733664282986e-05,3.601439434899044e-05,8.362967205326695e-05,2.9710097197263962e-05,6.885267631111267e-05,6.885267631111267e-05,0.00011847007395096664,0.0001410357959479677
"2013-12-18T16:00:00",0.00010601827074015055,3.959618157057446e-05,8.899194280752219e-05,3.034861229457665e-05,8.06613066402503e-05,8.06613066402503e-05,0.00014390350684104002,0.00017131369129396213
"2013-12-18T16:30:00",0.00010657374299728437,4.037241602183714e-05,9.313306279220083e-05,3.239396709944716e-05,8.296450407875015e-05,8.296450407875015e-05,0.00015652792082652807,0.00018634276204141078
"2013-12-18T17:00:00",0.00010728460761301128,4.060437857882154e-05,9.505105586871549e-05,3.310242589261877e-05,9.001532657064955e-05,9.001532657064955e-05,0.00016217730971794883,0.00019306821802314618
"2013-12-18T17:30:00",0.00010658177872436585,4.0456577849251034e-05,9.667225856215193e-05,3.3373909680010004e-05,9.728614894662397e-05,9.728614894662397e-05,0.00016217730971794883,0.00019306821802314618
"2013-12-18T18:00:00",0.00010349863319571711,3.910111014628592e-05,9.685742297486675e-05,3.3334514335667104e-05,9.728614894662397e-05,9.728614894662397e-05,0.00015797751284013384,0.0001880684645800327
"2013-12-18T18:30:00",0.00010271473368189454,3.90352087918135e-05,9.693268885376224e-05,3.340270611713621e-05,9.728614894662397e-05,9.728614894662397e-05,0.00015797751284013384,0.0001880684645800327
"2013-12-18T19:00:00",0.0001008021956681506,3.876990391206064e-05,9.615809092133076e-05,3.3279844815566195e-05,8.739175609309345e-05,8.739175609309345e-05,0.0001432600891809039,0.00017054772982183277
"2013-12-18T19:30:00",0.0001008021956681506,3.876990391206064e-05,9.615771326313895e-05,3.332784936794852e-05,8.496130882496127e-05,8.496130882496127e-05,0.0001432600891809039,0.00017054772982183277
"2013-12-18T20:00:00",9.844750383582922e-05,3.725258869289042e-05,9.311036133867038e-05,3.3228175579989175e-05,7.853206975477466e-05,7.853206975477466e-05,0.00012227418295513836,0.0001455645091549917
"2013-12-18T20:30:00",9.844750383582922e-05,3.725258869289042e-05,9.2194596172871e-05,3.30735280472744e-05,7.853206975477466e-05,7.853206975477466e-05,0.00012227418295513836,0.0001455645091549917
"2013-12-18T21:00:00",9.24760354498188e-05,3.492070321915277e-05,8.72653175292065e-05,3.174530068981178e-05,7.332287645427007e-05,7.332287645427007e-05,8.72826618313493e-05,0.00010390792971049877
"2013-12-18T21:30:00",9.035731005068211e-05,3.473276581619616e-05,8.642185292612981e-05,3.1247309408206874e-05,6.703691670585748e-05,6.703691670585748e-05,8.485536171481558e-05,0.00010101829067967426
"2013-12-18T22:00:00",7.59012818095527e-05,3.143216609943207e-05,8.123378050968619e-05,3.0262243964208704e-05,6.047542733183203e-05,6.047542733183203e-05,7.118782083517232e-05,8.474740817646338e-05
"2013-12-18T22:30:00",5.885808514435641e-05,2.6657940621355032e-05,7.706819666658195e-05,2.9972723501323e-05,5.409672452264699e-05,5.409672452264699e-05,5.231434920218156e-05,6.227898725522399e-05
"2013-12-18T23:00:00",5.094035876364177e-05,2.363113085473684e-05,7.325323348623055e-05,2.860924105228706e-05,4.894780616892373e-05,4.894780616892373e-05,4.333831616610163e-05,5.159323504282035e-05
"2013-12-18T23:30:00",4.782559485193351e-05,2.187121046092666e-05,7.131068563357744e-05,2.786656048231696e-05,4.679615806723171e-05,4.679615806723171e-05,3.315540993819694e-05,3.947072756755243e-05
"2013-12-19T00:00:00",5.3584787862625645e-05,2.2802583750237e-05,7.284426463284165e-05,2.830582766351157e-05,5.262743833370486e-05,5.262743833370486e-05,2.14864606875057e-05,2.5579120235827164e-05
"2013-12-19T00:30:00",5.3584787862625645e-05,2.2859989543811047e-05,7.284426463284165e-05,2.8330749607336515e-05,9.284665101572742e-05,9.284665101572742e-05,1.9407599208616576e-05,2.310428545314726e-05
"2013-12-19T01:00:00",5.4538511173537945e-05,2.370074584809548e-05,7.35591506089444e-05,2.8601107413822512e-05,9.367719830990985e-05,9.367719830990985e-05,1.9028147140386414e-05,2.2652556667194663e-05
"2013-12-19T01:30:00",5.4538511173537945e-05,2.3712079090685162e-05,7.331403645511342e-05,2.8601107413822512e-05,9.367719830990985e-05,9.367719830990985e-05,1.9028147140386414e-05,2.2652556667194663e-05
"2013-12-19T02:00:00",5.7351379322908215e-05,2.496481677180528e-05,7.57404413818591e-05,2.873812390391552e-05,9.279286969174431e-05,9.279286969174431e-05,1.9028147140386414e-05,2.2652556667194663e-05
"2013-12-19T02:30:00",5.7232465948176754e-05,2.496481677180528e-05,7.586053668685755e-05,2.891063501878685e-05,9.086427421117784e-05,9.086427421117784e-05,1.9028147140386414e-05,2.2652556667194663e-05
"2013-12-19T03:00:00",6.3757745594644e-05,2.6838228697509748e-05,8.041270963865033e-05,2.8909145367030232e-05,8.799347049771445e-05,8.799347049771445e-05,2.3488573629412934e-05,2.7962587868504877e-05
"2013-12-19T03:30:00",6.257114355594863e-05,2.6508356505878713e-05,8.095931392194662e-05,2.9206154302302792e-05,8.216140694017678e-05,8.216140694017678e-05,2.3488573629412934e-05,2.7962587868504877e-05
"2013-12-19T04:00:00",7.086017437908845e-05,2.7270888608765077e-05,8.196959154708382e-05,2.9894828002425215e-05,8.153303266468146e-05,8.153303266468146e-05,3.215926652057207e-05,3.828484300655948e-05
"2013-12-19T04:30:00",7.5476821976629e-05,2.981340769373712e-05,8.21156053939134e-05,3.0211316057674887e-05,8.153303266468146e-05,8.153303266468146e-05,3.559517976873089e-05,4.2375212424127984e-05
"2013-12-19T05:00:00",8.972776083859002e-05,3.3699685329310334e-05,8.32903251869069e-05,3.0420905863629114e-05,8.182928453515282e-05,8.182928453515282e-05,6.12726707684322e-05,7.294365839506114e-05
"2013-12-19T05:30:00",8.972776083859002e-05,3.3699685329310334e-05,8.836505119011326e-05,3.120966947508891e-05,8.182928453515282e-05,8.182928453515282e-05,9.000978059016599e-05,0.00010715449802236004
"2013-12-19T06:00:00",0.00011253097227072917,4.062861164612993e-05,9.1796936084226e-05,3.2771555354563994e-05,8.317485969159334e-05,8.317485969159334e-05,0.00011175658414840425,0.0001330435515932265
"2013-12-19T06:30:00",0.00011798423766820214,4.348091010819419e-05,9.694171068834458e-05,3.306057577002905e-05,8.453657623889902e-05,8.453657623889902e-05,0.00011842120218347718,0.00014097762406434485
"2013-12-19T07:00:00",0.00011869918658733686,4.4682024012593715e-05,0.0001011120991828892,3.5043655438435626e-05,8.453657623889902e-05,8.453657623889902e-05,0.00013850969463409768,0.0001648924916034988
"2013-12-19T07:30:00",0.00011854252837443415,4.4293308828158655e-05,0.00010118595234040048,3.537165857170066e-05,7.816240532801581e-05,7.816240532801581e-05,0.00013850969463409768,0.0001648924916034988
"2013-12-19T08:00:00",0.00011439387620692978,4.3026167683222773e-05,0.00010137245953779732,3.5306299226670206e-05,7.033394265713973e-05,7.033394265713973e-05,0.00012186052134903258,0.00014507205529983887
"2013-12-19T08:30:00",0.00011260872090255235,4.21232638769559e-05,0.00010035259359079005,3.53518455039706e-05,7.033394265713973e-05,7.033394265713973e-05,0.000117213325399976,0.00013953966925875987
"2013-12-19T09:00:00",0.00010202858469672113,3.9361515960050467e-05,9.737666802026681e-05,3.513880432176336e-05,6.627826434152503e-05,6.627826434152503e-05,0.00010195558476697655,0.00012137569456241897
"2013-12-19T09:30:00",9.850187262811072e-05,3.709479051174204e-05,9.572411270323918e-05,3.407688543573002e-05,6.59591991187997e-05,6.59591991187997e-05,9.86096380925133e-05,0.00011739242887014878
"2013-12-19T10:00:00",9.235608001822473e-05,3.517268865397379e-05,9.084176158674329e-05,3.272326056486758e-05,6.59591991187997e-05,6.59591991187997e-05,9.023773927095008e-05,0.00010742587971708903
"2013-12-19T10:30:00",9.144642032652642e-05,3.482934490508366e-05,8.923477702486182e-05,3.22038581618876e-05,6.59591991187997e-05,6.59591991187997e-05,8.621247642711725e-05,0.00010263389657452646
"2013-12-19T11:00:00",9.057931012443973e-05,3.448280854573861e-05,8.736780976626404e-05,3.123608456750558e-05,6.534032924113183e-05,6.534032924113183e-05,8.362648993331736e-05,9.955534738018511e-05
"2013-12-19T11:30:00",8.87671732403579e-05,3.413908014498644e-05,8.602205976806806e-05,3.0214393272571188e-05,6.512330166689983e-05,6.512330166689983e-05,8.362648993331736e-05,9.955534738018511e-05
